description	varName	custom_category	Path	varType	resType	n	beta	lower	upper	se	pvalue	fdr	z	ntotal	rho
Job coding: textile machine operator, assembler, spinner, foreman	22601#81132710	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55253/166(55419)	0.00780248738795531	-0.144567237005253	0.160228208774696	0.0777553690231394	0.92006810949102	0.991810193664602	0.100347926682198	55419	0.000426272051019782
Job code - historical: Textile process operatives	22617#8113	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55253/166(55419)	0.00780248738795531	-0.144567237005253	0.160228208774696	0.0777553690231394	0.92006810949102	0.991810193664602	0.100347926682198	55419	0.000426272051019782
Treatment/medication code: hypovase 500mcg tablet	20003#1140860580	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271829/11(271840)	-0.0301392429244202	-0.618953051654922	0.560078238499201	0.300778815185935	0.920140548813551	0.991810193664602	-0.100256679609692	271840	-0.000192290675903821
Date I33 first reported (acute and subacute endocarditis)	131320	First occurrences	Health-related outcomes > First occurrences > Circulatory system disorders	DATE	LOGISTIC-BINARY	271428/451(271879)	0.00473205098183197	-0.0877948762975159	0.0972666993679796	0.0472104531321079	0.920158571661014	0.991810193664602	0.100233977538276	271879	0.000192233344550304
Source of asthma report	42015-0	Medical history and conditions	Health-related outcomes > Algorithmically-defined outcomes > Asthma outcomes	CAT-SIN	MULTINOMIAL-LOGISTIC	30828/39976	-999	-999	-999	-999	0.920273691443572	0.991810193664602	-0.100088970731049	39976	-0.000500607514836781
Date D83 first reported (common variable immunodeficiency)	130682	First occurrences	Health-related outcomes > First occurrences > Blood, blood-forming organs and certain immune disorders	DATE	LOGISTIC-BINARY	271848/31(271879)	0.0179702221067999	-0.334349593771588	0.370291267742724	0.179758624921792	0.920363516052896	0.991810193664602	0.0999758276097689	271879	0.000191738252730699
Satsuma intake	104540	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday	CAT-SIN	ORDERED-LOGISTIC	38021	-0.00159527299831093	-0.0327986061885938	0.0296080601919719	0.015920360494586	0.920385074836433	0.991810193664602	-0.0999486723461162	38021	-0.000512597669970019
PCT responsible for patient data: STOCKPORT PCT	41229#5F7	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	271528/351(271879)	0.00532587792717275	-0.0994050025810573	0.110065115116279	0.0534372364363861	0.920608668232779	0.991810193664602	0.0996670403141998	271879	0.000191146046236722
Date O80 first reported (single spontaneous delivery)	132276	First occurrences	Health-related outcomes > First occurrences > Pregnancy, childbirth and the puerperium	DATE	LOGISTIC-BINARY	263546/8333(271879)	0.0011294292718691	-0.0211116155792842	0.02336931334882	0.0113473842578139	0.92071514313186	0.991810193664602	0.099532930268443	271879	0.000190888843815625
Date Q66 first reported (congenital deformities of feet)	132542	First occurrences	Health-related outcomes > First occurrences > Congenital disruptions and chromosomal abnormalities	DATE	LOGISTIC-BINARY	271186/693(271879)	-0.00377917742387683	-0.0783251842726416	0.0707656079848404	0.0380340642566627	0.920849729007358	0.991810193664602	-0.0993634157126149	271879	-0.000190563740994794
Gap coding: Unable to work due to sickness or disability	22660#106	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	51191/1374(52565)	-0.00272045785013899	-0.0563978724374756	0.0509670496841471	0.0273895140340597	0.92087492334978	0.991810193664602	-0.0993316830732949	52565	-0.000433259088075253
Treatment/medication code: mercilon tablet	20003#1140869164	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271769/71(271840)	-0.0118162898564895	-0.245137484314755	0.221621216446229	0.119073285132461	0.920944965991052	0.991810193664602	-0.0992434638772377	271840	-0.000190347344729347
Treatment/medication code: codis dispersible tablet	20003#1140856336	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271826/14(271840)	0.0264383532207184	-0.4966561916352	0.548972890407172	0.266747014304896	0.92104627103123	0.991810193664602	0.0991158708375518	271840	0.000190102623369541
Date H11 first reported (other disorders of conjunctiva)	131144	First occurrences	Health-related outcomes > First occurrences > Eye and adnexa disorders	DATE	LOGISTIC-BINARY	266863/5016(271879)	0.0014111728386417	-0.0265649722335385	0.0293873194910146	0.0142738060918205	0.921245426516298	0.991810193664602	0.098865040500634	271879	0.000189607934064144
Treatment/medication code: rynacrom 2% nasal drops	20003#1140882160	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271820/20(271840)	-0.022194660564735	-0.462124764499743	0.417825213350194	0.224481160059795	0.92125053133858	0.991810193664602	-0.0988586112125037	271840	-0.000189609203623188
Treatment/medication code: cozaar-comp 50mg/12.5mg tablet	20003#1141151018	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271761/79(271840)	0.0110900915236673	-0.209409065411314	0.231562509142452	0.112494815729292	0.921466062029585	0.991810193664602	0.098587163976757	271840	0.000189088572271791
Treatment/medication code: glyceryl trinitrate patch	20003#1140927544	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271830/10(271840)	-0.031101002309397	-0.651986890020857	0.587813027696033	0.316281300956618	0.92165725421186	0.991810193664602	-0.0983463756297315	271840	-0.000188626744166587
Histology of cancer tumour: Neoplasm	40011#8000	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	269633/2246(271879)	-0.00207784463593084	-0.0436671174550962	0.0395111923800292	0.0212193465010646	0.921993544017349	0.991810193664602	-0.0979228644693742	271879	-0.000187800985484784
Frequency of unusual or psychotic experiences in past year	20467	Mental health	Online follow-up > Mental health > Unusual and psychotic experiences	CAT-SIN	ORDERED-LOGISTIC	3609	0.00356440837516225	-0.0678175771010537	0.0749463938513782	0.0364200495719656	0.922017627394274	0.991810193664602	0.0978925354144971	3609	0.0016299561795644
Job coding: office manager, account/payrolls manager, administration manager, litigation/solicitor's office manager	22601#11523251	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54746/673(55419)	-0.00379392825764861	-0.0798031827264488	0.0722286449195916	0.0387843421729297	0.922072813385943	0.991810193664602	-0.097823038067925	55419	-0.00041554647555911
Job code - historical: Office managers	22617#1152	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54746/673(55419)	-0.00379392825764861	-0.0798031827264488	0.0722286449195916	0.0387843421729297	0.922072813385943	0.991810193664602	-0.097823038067925	55419	-0.00041554647555911
Type of cancer: ICD10: C25.0 Head of pancreas	40006#C250	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271464/415(271879)	0.0047899882471642	-0.0915570126234242	0.101135238969668	0.0491570899039534	0.922374334067362	0.991810193664602	0.0974433325167863	271879	0.000186881317023261
Histology of cancer tumour: Bronchiolo-alveolar adenocarcinoma	40011#8250	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271860/19(271879)	0.0223531557842701	-0.428053056576401	0.472286339291963	0.229682637785726	0.922473838618467	0.991810193664602	0.0973180293375384	271879	0.000186641004815704
Job coding: factory/works manager, shift manager	22601#11212693	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55196/223(55419)	0.00652263828397769	-0.125536702156943	0.138629752657128	0.0673906400571088	0.922891977506203	0.991810193664602	0.0967914959086581	55419	0.000411164546268347
Date N63 first reported (unspecified lump in breast)	132102	First occurrences	Health-related outcomes > First occurrences > Genitourinary system disorders	DATE	LOGISTIC-BINARY	263046/8833(271879)	0.0010565778656654	-0.0203953287696651	0.0225078030215061	0.0109448775920337	0.923093764645211	0.991810193664602	0.0965374089061316	271879	0.00018514389500291
Illnesses of adopted siblings: Lung cancer	20114#3	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Family history	CAT-MUL	LOGISTIC-BINARY	1249/40(1289)	0.0154462223085058	-0.303275599767319	0.335862722430642	0.163048486410823	0.924342794842187	0.991810193664602	0.0949647889364732	1289	0.00264710892489726
Treatment/medication code: solpadol caplet	20003#1140871688	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271595/245(271840)	-0.00606230718338036	-0.131320785583292	0.119183384417034	0.0639052992749538	0.92442234994803	0.991810193664602	-0.0948646312618007	271840	-0.000181948815490549
Powdered/instant soup intake	102530	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday	CAT-SIN	ORDERED-LOGISTIC	38016	-0.00319894533518289	-0.0694345848471687	0.063036694176803	0.0337943146070255	0.924615014738945	0.991810193664602	-0.0946220755676027	38016	-0.000485311557381266
Treatment/medication code: fentanyl	20003#1140880956	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271763/77(271840)	0.0107797074010683	-0.212709007578929	0.234210463566509	0.114012164170026	0.924672317322271	0.991810193664602	0.0945499354492548	271840	0.000181345234074748
PCT responsible for patient data: EAST RIDING OF YORKSHIRE PCT	41229#5NW	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	271698/181(271879)	0.00702259759355416	-0.138750841080684	0.152802613075448	0.0743772478616619	0.924771708378008	0.991810193664602	0.0944248099269138	271879	0.000181092255384103
Cancer code, self-reported: small cell lung cancer	20001#1027	Medical history and conditions	UK Biobank Assessment Centre > Verbal interview > Medical conditions	CAT-MUL	LOGISTIC-BINARY	271795/45(271840)	-0.0140433084191276	-0.306228214694065	0.278059688133923	0.149055775370562	0.924936104656347	0.991810193664602	-0.0942178511856904	271840	-0.000180708301894388
Treatment/medication code: mometasone furoate 0.1% ointment	20003#1140888176	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271771/69(271840)	0.0113259916551254	-0.224634982401719	0.247281940813827	0.120389182387525	0.925043760528918	0.991810193664602	0.0940823252203992	271840	0.000180448365311839
Other fruit intake	104590	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday	CAT-SIN	ORDERED-LOGISTIC	38021	-0.00246843814233364	-0.0539429361589179	0.0490060598742506	0.0262629815765027	0.925051646381854	0.991810193664602	-0.0940723979355243	38021	-0.000482460562820577
Date D84 first reported (other immunodeficiencies)	130684	First occurrences	Health-related outcomes > First occurrences > Blood, blood-forming organs and certain immune disorders	DATE	LOGISTIC-BINARY	271751/128(271879)	-0.00830528087085533	-0.181598906680896	0.165001757047508	0.0884201614066243	0.925164024049949	0.991810193664602	-0.0939309297654702	271879	-0.000180145069263374
Treatment/medication code: risedronate sodium	20003#1141175684	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271261/579(271840)	-0.00389932395627574	-0.0854118485971424	0.0775954314314324	0.0415842539236321	0.925292088204394	0.991810193664602	-0.0937697167383409	271840	-0.000179848787361249
Espresso intake	100310	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Hot/cold beverages yesterday	CAT-SIN	ORDERED-LOGISTIC	38004	-0.00374694764189446	-0.0822821686103783	0.0747882733265894	0.0400697265806717	0.925435512473106	0.991810193664602	-0.0935891705881537	38004	-0.000480089625965512
Job coding: rehabilitation unit manager, children's home manager	22601#11853101	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55388/31(55419)	-0.0167970557652084	-0.368685535390903	0.335131337831694	0.179548419964401	0.92545385850008	0.991810193664602	-0.0935660763587754	55419	-0.000397463157110281
Treatment/medication code: exemestane	20003#1141171100	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271724/116(271840)	-0.00866413880333979	-0.190478530068245	0.173108102119939	0.092753396250163	0.925577598570625	0.991810193664602	-0.0934103119703288	271840	-0.000179159454900104
Type of cancer: ICD10: D03.5 Melanoma in situ of trunk	40006#D035	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271582/297(271879)	-0.00539718787094751	-0.119263102076267	0.108465627432445	0.0580951311618497	0.925980661244729	0.991810193664602	-0.0929029511077094	271879	-0.00017817356444537
Type of cancer: ICD10: D03.4 Melanoma in situ of scalp and neck	40006#D034	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271808/71(271879)	-0.0109990094208669	-0.244049614507587	0.222058045700891	0.118907200307015	0.92629851678541	0.991810193664602	-0.0925028628053216	271879	-0.000177406256670634
Treatment/medication code: daktarin 2% cream	20003#1140882464	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271807/33(271840)	0.0160020083751601	-0.3252939367759	0.357650966227516	0.174223839925223	0.926813844854599	0.991810193664602	0.0918542450694662	271840	0.000176174944056065
Treatment/medication code: zydol 50mg capsule	20003#1140865000	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271763/77(271840)	-0.0104607025408285	-0.233967937900127	0.213007523237692	0.114026447593809	0.926904204143616	0.991810193664602	-0.091740518329165	271840	-0.000175956818029615
Heel ultrasound method	19-1	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel	CAT-SIN	MULTINOMIAL-LOGISTIC	156718/181156	-999	-999	-999	-999	0.926916402486031	0.991810193664602	-0.0917251655135532	181156	-0.000215508562479968
Treatment/medication code: tibolone	20003#1140868482	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271388/452(271840)	0.00430765871562759	-0.0878970835040996	0.096495006570216	0.0470396628531894	0.927035142017361	0.991810193664602	0.0915757212450703	271840	0.000175640739919631
Date F62 first reported (enduring personality changes, not attributable to brain damage and disease)	130936	First occurrences	Health-related outcomes > First occurrences > Mental and behavioural disorders	DATE	LOGISTIC-BINARY	271858/21(271879)	0.0199677178500059	-0.407539465550652	0.447457828591674	0.218115562552791	0.927049988303228	0.991810193664602	0.0915570360168397	271879	0.00017559230648883
Treatment speciality of consultant (recoded): Oral surgery	41246#1980	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	248270/12434(260704)	-0.000838243993253712	-0.0188669041631542	0.0171902879134561	0.0091984323082018	0.927389805704969	0.991810193664602	-0.0911293575918732	260704	-0.000178478587565127
Type of cancer: ICD10: D37.1 Stomach	40006#D371	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271829/50(271879)	0.0128909539738652	-0.264427969230172	0.290209074806502	0.141491641788211	0.927405614342411	0.991810193664602	0.091109461980164	271879	0.000174733928384448
Date E63 first reported (other nutritional deficiencies)	130786	First occurrences	Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases	DATE	LOGISTIC-BINARY	271831/48(271879)	0.013166171563685	-0.270200816880928	0.296445280221494	0.144555232027745	0.927427570123926	0.991810193664602	0.0910818300757918	271879	0.000174680934645407
Employment score (Wales)	26419	Sociodemographics	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation	CONTINUOUS	LINEAR	13474	0.000780569935155987	-0.0160211878367114	0.0175823277070234	0.00857248291519514	0.92744350489092	0.991810193664602	0.0910617758134899	13474	0.000784548767684576
Type of cancer: ICD10: C83.7 Burkitt's tumour	40006#C837	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271853/26(271879)	0.0178546895688418	-0.366621961783175	0.402790094658443	0.196282192558292	0.927511149919952	0.991810193664602	0.0909766434321538	271879	0.000174479202854907
Histology of cancer tumour: Burkitt lymphoma, NOS	40011#9687	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271853/26(271879)	0.0178546895688418	-0.366621961783175	0.402790094658443	0.196282192558292	0.927511149919952	0.991810193664602	0.0909766434321538	271879	0.000174479202854907
Date A83 first reported (mosquito-borne viral encephalitis)	130140	First occurrences	Health-related outcomes > First occurrences > Certain infectious and parasitic diseases	DATE	LOGISTIC-BINARY	271859/20(271879)	-0.0203723124499376	-0.459476458483903	0.418697120095749	0.224027988653509	0.92753185859375	0.991810193664602	-0.0909505813575146	271879	-0.000174429219807634
Job code - historical: Vehicle spray painters	22617#5234	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55381/38(55419)	-0.0147161045556155	-0.332185025104405	0.303265952166177	0.162107819909687	0.927664794571638	0.991810193664602	-0.0907832815602004	55419	-0.000385642011217867
Date M65 first reported (synovitis and tenosynovitis)	131938	First occurrences	Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders	DATE	LOGISTIC-BINARY	260410/11469(271879)	0.000866606565383322	-0.0178517877406071	0.0195849309380197	0.00955035882646897	0.927698310437897	0.991810193664602	0.0907411022767571	271879	0.000174027471177012
Date F14 first reported (mental and behavioural disorders due to use of cocaine)	130862	First occurrences	Health-related outcomes > First occurrences > Mental and behavioural disorders	DATE	LOGISTIC-BINARY	271834/45(271879)	0.0134862977801688	-0.279511027954844	0.306239630500033	0.149428934173078	0.928083994892652	0.991810193664602	0.0902557349860827	271879	0.00017309661142844
Doctor restricts physical activity due to heart condition	6014	Physical measures	UK Biobank Assessment Centre > Physical measures > ECG during exercise	CAT-SIN	ORDERED-LOGISTIC	40973	0.00210092693258526	-0.0435551717897946	0.0477570256549652	0.0232943559588387	0.928127051859617	0.991810193664602	0.0902015509672861	40973	0.000445631292726951
Type of meals eaten: Restaurant meals	20089#462	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Meal type yesterday	CAT-MUL	LOGISTIC-BINARY	32297/5724(38021)	0.00129447149442879	-0.0268426866576821	0.0294305002091802	0.0143556686017544	0.928149103784633	0.991810193664602	0.0901738003478632	38021	0.000462466183845935
Treatment/medication code: kliovance 1mg/0.5mg tablet	20003#1141168326	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271266/574(271840)	-0.00374771759846906	-0.0856120596810547	0.0780997193456476	0.0417639763582494	0.928496436067423	0.991810193664602	-0.0897367190369469	271840	-0.000172113563780686
Job coding: carpenter, carpenter and joiner, builder's joiner	22601#53152546	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55172/247(55419)	0.00574442887110333	-0.119794098265092	0.131353845335708	0.0640695302520411	0.928555880325743	0.991810193664602	0.0896619163822341	55419	0.00038087851895385
Heating type(s) in home: Portable gas or paraffin heaters	6140#4	Sociodemographics	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household	CAT-MUL	LOGISTIC-BINARY	90050/250(90300)	0.00565975331074429	-0.118431593147924	0.129721713273779	0.06330557815835	0.928759884668105	0.991810193664602	0.0894052079940199	90300	0.000297525184382136
Histology of cancer tumour: Myelodysplastic syndrome, NOS	40011#9989	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271744/135(271879)	0.00770039499844734	-0.161137935892355	0.176560220333296	0.0861490718424856	0.928772307641744	0.991810193664602	0.0893895757646113	271879	0.000171435451372633
Treatment/medication code: artificial saliva	20003#1140878222	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271829/11(271840)	-0.026834688447075	-0.614763463211287	0.562825411646797	0.300410845338678	0.928838859797209	0.991810193664602	-0.0893058314073898	271840	-0.000171287128357964
Job coding: nursery worker/hand, horticultural worker, fruit picker, mushroom picker and other pickers	22601#91192487	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55341/78(55419)	-0.010107347601201	-0.231960948276477	0.212039405848179	0.113267477776856	0.928891825426078	0.991810193664602	-0.0892391837875668	55419	-0.000379082776147155
Sponge pudding intake	102210	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday	CAT-SIN	ORDERED-LOGISTIC	38017	0.00318029176811237	-0.0669612246664051	0.0733218082026298	0.0357871455739926	0.92917051517915	0.991810193664602	0.0888885098955345	38017	0.000455898416049851
Thickness of butter/margarine spread on sliced bread: medium	20098#2	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday	CAT-MUL	LOGISTIC-BINARY	29656/8365(38021)	0.0011143278905997	-0.0234864323370446	0.0257143078637013	0.0125514398705372	0.929254178144823	0.991810193664602	0.0887832393485868	38021	0.000455334541374571
Treatment/medication code: bricanyl 250mcg inhaler	20003#1140862168	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271194/646(271840)	-0.00349515907205208	-0.0807192793461706	0.0737194741940816	0.0393983651634534	0.929309246069644	0.991810193664602	-0.0887139496026234	271840	-0.000170151908741024
Treatment/medication code: nateglinide	20003#1141173882	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271818/22(271840)	-0.0189014270064144	-0.436901999285625	0.399455466420688	0.21336041690138	0.929400419126965	0.991810193664602	-0.0885992311626708	271840	-0.000169931880650187
Type of cancer: ICD9: 1809 Malignant neoplasm of cervix uteri, unspecified	40013#1809	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271543/336(271879)	0.00482361747124192	-0.102193372239635	0.111803848034339	0.0545921307641255	0.929591412827807	0.991810193664602	0.0883589172409212	271879	0.000169458806975286
Type of cancer: ICD10: C05.1 Soft palate	40006#C051	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271844/35(271879)	-0.0149123292719162	-0.346512254111104	0.316537202489718	0.169148377682159	0.929742756326533	0.991810193664602	-0.0881684960002251	271879	-0.000169093608347291
Job code - historical: Traffic wardens	22617#9242	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55398/21(55419)	-0.0191530615430437	-0.445751798043536	0.408059818724715	0.217813088276879	0.929940016802944	0.991810193664602	-0.0879203065580849	55419	-0.000373480264446939
Histology of cancer tumour: Multifocal superficial basal cell carcinoma	40011#8091	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271573/306(271879)	0.00502353187397409	-0.107180271484172	0.117187193815439	0.0572376500459684	0.93006185876358	0.991810193664602	0.0877670099885576	271879	0.000168323619977684
Job coding: inspector of factories, utilities or trading standards	22601#35652696	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55401/18(55419)	0.0207090016854925	-0.441835466902082	0.484743347146668	0.236376489914479	0.930173078779423	0.991810193664602	0.0876270793160645	55419	0.000372234652631188
Date O40 first reported (polyhydramnios)	132226	First occurrences	Health-related outcomes > First occurrences > Pregnancy, childbirth and the puerperium	DATE	LOGISTIC-BINARY	271795/84(271879)	-0.00956190041837159	-0.22386194646452	0.204591306479718	0.109301307657646	0.930281089638028	0.991810193664602	-0.0874911878641913	271879	-0.000167794635600295
Treatment/medication code: trinovum tablet	20003#1140869266	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271816/24(271840)	0.0178424079731293	-0.381514159704306	0.419407226606038	0.204320434617143	0.930394914272324	0.991810193664602	0.0873479836885175	271840	0.000167532008465735
Treatment/medication code: reductil 10mg capsule	20003#1141174508	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271766/74(271840)	0.0101247265698568	-0.217703107014543	0.237892189031177	0.116225425477049	0.930575164062765	0.991810193664602	0.0871212128680781	271840	0.000167097065741894
Date N91 first reported (absent, scanty and rare menstruation)	132144	First occurrences	Health-related outcomes > First occurrences > Genitourinary system disorders	DATE	LOGISTIC-BINARY	270615/1264(271879)	-0.00246532516247145	-0.057944368438091	0.0530105174914892	0.0283053379564059	0.930593118053075	0.991810193664602	-0.0870986253419359	271879	-0.000167041761109297
Type of special diet followed: Lactose-free	20086#9	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Typical diet yesterday	CAT-MUL	LOGISTIC-BINARY	37524/497(38021)	0.0039240985925127	-0.0844051809121715	0.09220963775328	0.0450556285877105	0.930593190703431	0.991810193664602	0.0870985339421876	38021	0.000446694347407138
Date J93 first reported (pneumothorax)	131540	First occurrences	Health-related outcomes > First occurrences > Respiratory system disorders	DATE	LOGISTIC-BINARY	269609/2270(271879)	0.00183855375768827	-0.0395611129828155	0.043238122437488	0.0211226420672557	0.930637906766376	0.991810193664602	0.0870422778259867	271879	0.00016693369524719
Mineral and other dietary supplements: Selenium	6179#6	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication	CAT-MUL	LOGISTIC-BINARY	265055/6180(271235)	0.00112030768289933	-0.0241197793344586	0.0263600920700083	0.0128777548471925	0.93067475884947	0.991810193664602	0.0869959153854441	271235	0.000167042735096128
Gas or solid-fuel cooking/heating	6139#100	Sociodemographics	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household	CAT-MUL	LOGISTIC-BINARY	222456/48806(271262)	-0.000435204308228649	-0.0102494480919452	0.00937900899362453	0.00500735147186288	0.930740349036273	0.991810193664602	-0.0869133989077958	271262	-0.000166875987768214
Date G96 first reported (other disorders of central nervous system)	131120	First occurrences	Health-related outcomes > First occurrences > Nervous system disorders	DATE	LOGISTIC-BINARY	271498/381(271879)	0.0044512114828747	-0.0960499364446862	0.104951438776766	0.0512768032491733	0.93082308535855	0.991810193664602	0.0868093123841347	271879	0.000166486903389656
Job coding: quantity surveyor, quantity survey technician	22601#24332598	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55219/200(55419)	-0.0061663532865265	-0.145393023285693	0.133131269789263	0.0710534212036344	0.930840092863765	0.991810193664602	-0.0867879161895675	55419	-0.000368669937765996
Treatment/medication code: metronidazole product	20003#1141157364	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271778/62(271840)	-0.0109723482939441	-0.260173853783469	0.238139237514514	0.127123022470977	0.931215383261912	0.991882573524313	-0.086315794346187	271840	-0.000165552286192048
Methods of admission to hospital (recoded): Emergency admission: Consultant home visit	41249#2005	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	271319/25(271344)	-0.0172338581787777	-0.409296206111929	0.374627710064432	0.199984265619127	0.931338030837366	0.991882573524313	-0.0861615057409534	271344	-0.000165407334509874
Age COPD (Chronic Obstructive Pulmonary Disease) diagnosed by doctor	22150	Work environment	Online follow-up > Work environment > Medical information	INTEGER	LINEAR	982	0.00218430175962025	-0.0479626498974614	0.0523312534167019	0.0255856495591931	0.931898178154505	0.991882573524313	0.0854568757727374	982	0.0027298095913288
Treatment/medication code: enalapril	20003#1140888552	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	269601/2239(271840)	0.00181705985255735	-0.0398865012456815	0.0435189082544081	0.0212772811536285	0.931943545675274	0.991882573524313	0.085399808157272	271840	0.000163795439664091
Treatment/medication code: zimbacol xl 400mg m/r tablet	20003#1141171548	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271828/12(271840)	0.0247025478369515	-0.543694100221377	0.593105808657937	0.290005305670473	0.932116956229362	0.991882573524313	0.0851816783049948	271840	0.000163377070175053
