description	varName	custom_category	Path	varType	resType	n	beta	lower	upper	se	pvalue	fdr	z	ntotal	rho
Treatment/medication code: tolbutamide	20003#1140874674	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271817/25(271842)	0.0877401093259756	-0.305074576007518	0.47918911227894	0.200070943770557	0.660982753625793	0.918048047139463	0.438556732945153	271842	0.00084114128289356
Treatment/medication code: primidone	20003#1140872132	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271799/43(271842)	0.0668312401370233	-0.232180672710225	0.36540059187336	0.152447001398299	0.66110045089086	0.918048047139463	0.438394336988748	271842	0.000840829811568976
Treatment/medication code: temgesic 200mcg sublingual tablet	20003#1140871734	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271815/27(271842)	-0.0842978580027542	-0.461859610189812	0.292446391802238	0.192428536427689	0.661330577558422	0.918048047139463	-0.438076846945202	271842	-0.000840220873719112
Treatment/medication code: diprobase ointment	20003#1140878286	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271787/55(271842)	0.0590199762020079	-0.205568914656565	0.323161158206453	0.134882599127732	0.661698811046243	0.918048047139463	0.43756891218577	271842	0.000839246667733176
Number of incorrect matches in round	20132	Cognitive function	Online follow-up > Cognitive function online > Pairs matching	INTEGER	LINEAR	55625	0.00183946506735692	-0.00640217641684541	0.0100811065515592	0.00420499639238849	0.661781653377176	0.918048047139463	0.437454656498499	55625	0.00185483418893696
FI13 : subset inclusion logic	5866-2	Cognitive function	UK Biobank Assessment Centre > Cognitive function > Fluid intelligence / reasoning	CAT-SIN	MULTINOMIAL-LOGISTIC	545/1443	-999	-999	-999	-999	0.661833645128672	0.918048047139463	-0.437382952677401	1443	-0.0115212880719837
Type of cancer: ICD9: 1744 Malignant neoplasm of female breast - upper-outer quadrant	40013#1744	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271694/185(271879)	-0.0322285790478378	-0.176722543714339	0.11216533256038	0.0736972410088731	0.6618827616813	0.918048047139463	-0.437315216219097	271879	-0.000838703009571227
Treatment/medication code: levocetirizine	20003#1141184748	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271676/166(271842)	0.0339269222612786	-0.118202236459735	0.185968493078091	0.0775959997063941	0.661941174987907	0.918048047139463	0.437234661253358	271842	0.000838605582921052
Date L99 first reported (other disorders of skin and subcutaneous tissue in diseases classified elsewhere)	131838	First occurrences	Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders	DATE	LOGISTIC-BINARY	271863/16(271879)	0.10920597432438	-0.381080277898933	0.59825595958136	0.249835263608202	0.662021546717073	0.918048047139463	0.43712382912645	271879	0.000838335958959207
Treatment/medication code: oestradiol 25mg implant 36 week	20003#1140857690	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271813/29(271842)	0.0810708726937998	-0.282695137135609	0.4446334009593	0.185546403870679	0.662153836057285	0.918048047139463	0.436941414620068	271842	0.000838043143313966
Type of cancer: ICD10: D02.0 Larynx	40006#D020	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271824/55(271879)	0.0588490791133844	-0.20563538181962	0.322783316186775	0.134803165306734	0.662417746914231	0.918048047139463	0.436577549895477	271879	0.000837288280541369
Treatment/medication code: chloramphenicol 1% eye ointment	20003#1140875566	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271826/16(271842)	-0.109538754582414	-0.602424260767562	0.381800974851661	0.251082479928883	0.662628658730614	0.918048047139463	-0.436286798674395	271842	-0.000836787606525747
Date N23 first reported (unspecified renal colic)	132042	First occurrences	Health-related outcomes > First occurrences > Genitourinary system disorders	DATE	LOGISTIC-BINARY	268700/3179(271879)	-0.00779471790217024	-0.0428342393194032	0.0272371086317401	0.0178756723347616	0.662789592077512	0.918048047139463	-0.436064969779687	271879	-0.000836305231771347
Date K08 first reported (other disorders of teeth and supporting structures)	131568	First occurrences	Health-related outcomes > First occurrences > Digestive system disorders	DATE	LOGISTIC-BINARY	268791/3088(271879)	0.00789362476088455	-0.0275905133292429	0.0433714983178251	0.0181028866363891	0.662802757807741	0.918048047139463	0.436046823220179	271879	0.000836270429498536
Treatment/medication code: nasobec aqueous 50micrograms nasal spray	20003#1141145638	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271733/109(271842)	-0.0418176268355596	-0.229942375786996	0.146109868917178	0.0959334578773963	0.662902061567216	0.918048047139463	-0.435909955712395	271842	-0.000836064831276419
Treatment/medication code: daktarin 2% cream	20003#1140882464	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271808/34(271842)	-0.074897327642771	-0.41208051617426	0.261573209723263	0.171853598130174	0.6629502973175	0.918048047139463	-0.435843476715479	271842	-0.000835937326245232
Job coding: other work in this industry: factory hand, mate, assistant, handler, loader, finisher	22601#91392721	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55347/72(55419)	0.0513999464569185	-0.179930179843987	0.28276847822086	0.118037540922832	0.663219713982764	0.918229835210046	0.43547219936603	55419	0.00184985712190136
Date L88 first reported (pyoderma gangrenosum)	131818	First occurrences	Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders	DATE	LOGISTIC-BINARY	271821/58(271879)	0.0570990040645917	-0.200253545620331	0.314250829004148	0.131253527790006	0.663520065867873	0.918335185785976	0.435058361599692	271879	0.00083437471416762
Treatment/medication code: sertraline	20003#1140867878	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	270649/1193(271842)	-0.012616309755336	-0.0694702821914679	0.0442245985986844	0.02900432908129	0.66357212236047	0.918335185785976	-0.434986643498962	271842	-0.000834293941848588
Yorkshire pudding intake	102030	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	-0.00544661199433613	-0.0300212642266695	0.0191280402379972	0.01253831826818	0.663986021866647	0.918716712603581	-0.434416494746288	108672	-0.0013178048342244
Milk-based pudding intake	102140	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday	CAT-SIN	ORDERED-LOGISTIC	108666	-0.00485983313970703	-0.0268272982792999	0.0171076319998858	0.0112080963287435	0.664420493640674	0.919126539277744	-0.4338181594624	108666	-0.00131602611531768
Job code - historical: Business and related associate professionals n.e.c.	22617#3539	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54247/1172(55419)	-0.0128158567161269	-0.0708193649557084	0.0451776388074563	0.0295916161414532	0.664942271570458	0.919391136349407	-0.433099795186735	55419	-0.00183977933994814
PCT responsible for patient data: WEST ESSEX PCT	41229#5PV	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	271844/35(271879)	-0.0732585263686389	-0.405208006765247	0.258029823540696	0.169196433081801	0.665034230613803	0.919391136349407	-0.432973212599719	271879	-0.00083037572333813
Total data readings	90187	Physical activity	Additional exposures > Physical activity measurement > Raw accelerometer statistics	INTEGER	LINEAR	48837	0.00196338856131405	-0.00692630717071581	0.0108530842933439	0.0045356423904473	0.665096116398617	0.919391136349407	0.432888030073621	48837	0.00195888593463786
Methods of admission to hospital (recoded): Emergency admission: Consultant clinic of this or another health care provider	41249#2013	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	264503/6867(271370)	0.00529975066770852	-0.0187074212729854	0.0293040339613933	0.0122480452735578	0.665216129357808	0.919391136349407	0.432722847501861	271370	0.00083067350690714
Treatment/medication code: digitoxin	20003#1140865990	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271828/14(271842)	0.115135059338159	-0.407546296526945	0.636008153975678	0.266217761840026	0.665367274805046	0.919391136349407	0.432514831817118	271842	0.000829553069642081
Type of cancer: ICD10: C49.1 Connective and soft tissue of upper limb, including shoulder	40006#C491	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271834/45(271879)	0.0645029813101971	-0.22816224436806	0.356601707051861	0.149177218569439	0.665441666462614	0.919391136349407	0.432412456303334	271879	0.000829300280143882
Ongoing addiction to alcohol	20415	Mental health	Online follow-up > Mental health > Addictions	CAT-SIN	LOGISTIC-BINARY	996/749(1745)	0.0213171984604366	-0.0755311625687391	0.118280023718856	0.049442537673231	0.666185112390552	0.920155467152036	0.431389597562141	1745	0.0103323186562855
Date A81 first reported (atypical virus infections of central nervous system)	130136	First occurrences	Health-related outcomes > First occurrences > Certain infectious and parasitic diseases	DATE	LOGISTIC-BINARY	271829/50(271879)	0.0610543722147781	-0.216779345859374	0.338292886694049	0.141602661306984	0.666341201677823	0.920155467152036	0.431174901848241	271879	0.000826926843535989
Date B37 first reported (candidiasis)	130230	First occurrences	Health-related outcomes > First occurrences > Certain infectious and parasitic diseases	DATE	LOGISTIC-BINARY	263829/8050(271879)	0.00488848922172394	-0.0173391080248138	0.027114238953523	0.0113403479168442	0.666410172840364	0.920155467152036	0.431080040599517	271879	0.000826744914441734
Histology of cancer tumour: Scirrhous adenocarcinoma	40011#8141	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271869/10(271879)	0.138342058599582	-0.491498037527057	0.767504102911482	0.321179917174343	0.666645944446491	0.920289842728105	0.430755795390333	271879	0.000826123062652139
Date B19 first reported (unspecified viral hepatitis)	130202	First occurrences	Health-related outcomes > First occurrences > Certain infectious and parasitic diseases	DATE	LOGISTIC-BINARY	271192/687(271879)	0.0164494832606154	-0.0584514733579347	0.0913236041684418	0.0382086300329453	0.666817926541369	0.920336120789136	0.430519305354257	271879	0.000825669511610564
Treatment/medication code: loratadine	20003#1140862772	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	269866/1976(271842)	-0.00971103296915069	-0.0539718937665975	0.034540799318342	0.022580183560289	0.667144404987192	0.920553372670442	-0.4300704358864	271842	-0.000824864780096915
Date M00 first reported (pyogenic arthritis)	131840	First occurrences	Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders	DATE	LOGISTIC-BINARY	271243/636(271879)	-0.017088090530337	-0.0950168223234005	0.0608027774934266	0.0397506283395798	0.667278724925361	0.920553372670442	-0.429885786929099	271879	-0.000824454521977391
Date H30 first reported (chorioretinal inflammation)	131172	First occurrences	Health-related outcomes > First occurrences > Eye and adnexa disorders	DATE	LOGISTIC-BINARY	271734/145(271879)	-0.0357472068543537	-0.198858769590073	0.127232078870153	0.0831879695321927	0.667390808319371	0.920553372670442	-0.429731717657196	271879	-0.000824159041118322
PCT responsible for patient data: CAMBRIDGESHIRE PCT	41229#5PP	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	271747/132(271879)	0.0373393335346928	-0.133379445998482	0.207889160458147	0.087059917720048	0.667972121597847	0.920882615365707	0.428932810861255	271879	0.000822626862352245
Job coding: museum attendant, cloakroom attendant	22601#92493190	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55403/16(55419)	0.107428847092384	-0.383813995152522	0.598748939728323	0.250658415825795	0.668123758357606	0.920882615365707	0.428724459419916	55419	0.00182119326439763
PCT responsible for patient data: TRAFFORD PCT	41229#5NR	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	269477/2402(271879)	-0.00879331984145839	-0.0489982881675313	0.0314032523537856	0.0205109739657244	0.668130415433928	0.920882615365707	-0.428715312912342	271879	-0.000822209735171097
Couscous intake	102770	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	-0.00681510065493708	-0.0379794888848817	0.0243492875750075	0.015900490251742	0.668200514474158	0.920882615365707	-0.428619002328133	108672	-0.00130021813891196
Which eye(s) affected by hypermetropia (long sight)	5832-3	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight	CAT-SIN	MULTINOMIAL-LOGISTIC	11176/13045	-999	-999	-999	-999	0.668409675514143	0.920882615365707	-0.428331655085053	13045	-0.00375049309084574
Treatment/medication code: desogestrel	20003#1140857912	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271821/21(271842)	-0.0932171386136342	-0.519980241997773	0.333307671582789	0.217679488069982	0.668567731734314	0.920882615365707	-0.428114539544152	271842	-0.000821113420362861
Treatment/medication code: azithromycin	20003#1140873642	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271764/78(271842)	0.0485105118507891	-0.173827528988498	0.270569832605138	0.113368757053442	0.668717446343924	0.920882615365707	0.427908901151732	271842	0.00082071901112328
Treatment/medication code: fybogel orange s/f granules	20003#1141180036	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271264/578(271842)	-0.0178299375862551	-0.0995181246182157	0.063830540287823	0.0416713435028685	0.668737834266627	0.920882615365707	-0.42788089900779	271842	-0.000820665303718865
Type of cancer: ICD10: D01.5 Liver, gallbladder and bile ducts	40006#D015	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271869/10(271879)	0.135602131065397	-0.487868340754503	0.755210487844521	0.317117773184679	0.668958516637392	0.920973109535562	0.4275778204648	271879	0.000820028201864175
Date L22 first reported (diaper [napkin] dermatitis)	131724	First occurrences	Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders	DATE	LOGISTIC-BINARY	271840/39(271879)	-0.0684576743777518	-0.382691006527495	0.245191757885095	0.160177117887178	0.669080659838608	0.920973109535562	-0.427410089544374	271879	-0.00081970652008824
Date K57 first reported (diverticular disease of intestine)	131636	First occurrences	Health-related outcomes > First occurrences > Digestive system disorders	DATE	LOGISTIC-BINARY	229610/42269(271879)	0.00229384144384354	-0.00823227850894325	0.0128196791540753	0.00537049604714008	0.669291357725388	0.921072392298272	0.427120780775329	271879	0.000819151670937685
Histology of cancer tumour: Papillary carcinoma	40011#8050	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271771/108(271879)	-0.0410925592027052	-0.229827439001648	0.147511986693126	0.0962618264088471	0.669461769951128	0.921116204691606	-0.426886814300486	271879	-0.000818702959685644
Treatment/medication code: zovirax 5% cream	20003#1140882478	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271819/23(271842)	0.0888448487088287	-0.319625611674671	0.49668645708465	0.208246701265505	0.669626422008099	0.92115207514235	0.426660778410311	271842	0.000818325143240721
Histology of cancer tumour: Adenocarcinoma, intestinal type	40011#8144	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271720/159(271879)	-0.0338542154969452	-0.189660306468397	0.121770822375564	0.0794481764207123	0.670017610343611	0.921499494300431	-0.426123838771682	271879	-0.000817239691472364
Treatment/medication code: lipostat 10mg tablet	20003#1140861970	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271830/12(271842)	0.123058381942298	-0.444653465761079	0.688429496172294	0.289057087495226	0.670207271874102	0.92156965993942	0.42586355623119	271842	0.000816796091236682
Histology of cancer tumour: Follicular lymphoma, grade 2	40011#9691	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271743/136(271879)	-0.0364932427616353	-0.20486089727733	0.131745098445695	0.085870454349705	0.670848621526651	0.922260762624126	-0.424983611781631	271879	-0.000815052913712211
Methods of discharge from hospital (recoded): Discharged on clinical advice/consent: Leave of absence granted	41250#1004	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	270065/16(270081)	0.105578590838849	-0.382186918014555	0.593742297034342	0.248966109261931	0.671406271317484	0.922644054410787	0.424218772586582	270081	0.000816289725065814
Number of unenthusiastic/disinterested episodes	5386	Mental health	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	INTEGER	ORDERED-LOGISTIC	23868	0.0051434582937496	-0.0186287412345292	0.0289156578220284	0.0121288961000258	0.671509629322425	0.922644054410787	0.424077040180666	23868	0.00274506925481621
Particulate matter air pollution (pm10); 2007	24019	Lifestyle and environment	Additional exposures > Local environment > Residential air pollution	CONTINUOUS	LINEAR	267359	-0.000800830960091502	-0.00450262151648692	0.00290095959630391	0.00188870335658954	0.671556747244495	0.922644054410787	-0.424012431307205	267359	-0.000820035519026049
Treatment/medication code: hyoscine butylbromide	20003#1140865394	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271761/81(271842)	0.0470277481644327	-0.170622181922411	0.264493573030604	0.111000956748479	0.671800226988775	0.922644054410787	0.423678596053288	271842	0.000812605392771877
Job coding: surveyor in mining/minerals, energy production or water supply	22601#24342863	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55374/45(55419)	0.0632093218896819	-0.229453680480295	0.355469636907069	0.149217873900022	0.671825924387043	0.922644054410787	0.42364336508707	55419	0.00179960918067465
Date H52 first reported (disorders of refraction and accommodation)	131208	First occurrences	Health-related outcomes > First occurrences > Eye and adnexa disorders	DATE	LOGISTIC-BINARY	263297/8582(271879)	-0.00466943512403944	-0.026283031028842	0.0169417572606965	0.0110269343290209	0.671960262885906	0.922644054410787	-0.423459196435369	271879	-0.000812129322509452
Date N16 first reported (renal tubulo-interstitial disorders in diseases classified elsewhere)	132028	First occurrences	Health-related outcomes > First occurrences > Genitourinary system disorders	DATE	LOGISTIC-BINARY	271836/43(271879)	-0.0646460662323883	-0.364398280633876	0.234530329643214	0.152790718350276	0.672214952985346	0.922737163772353	-0.423110073605717	271879	-0.000811459759295972
Illnesses of adopted siblings: Heart disease	20114#1	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Family history	CAT-MUL	LOGISTIC-BINARY	1178/155(1333)	-0.0370226282852481	-0.208780211410086	0.134668283671373	0.0876160219755406	0.672321697061625	0.922737163772353	-0.422963766828604	1333	-0.0115927094935366
Treatment/medication code: paramax tablet	20003#1140872036	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271757/85(271842)	-0.0458446154844944	-0.25847207096069	0.166604045823979	0.108439777500407	0.672463675585561	0.922737163772353	-0.422769180641256	271842	-0.00081086115695595
Mean corpuscular haemoglobin	30050	Blood and urine assays	Biological samples > Assay results > Blood assays > Blood count	CONTINUOUS	LINEAR	264187	0.000812812754531365	-0.00295990117876084	0.00458552668782357	0.00192488941789282	0.672830789752232	0.922737163772353	0.422266112906413	264187	0.000821546228327702
Treatment/medication code: trimethoprim	20003#1140873966	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271556/286(271842)	0.0249757820570635	-0.0909779890973738	0.140876177819613	0.0591475580025508	0.672831244902953	0.922737163772353	0.422265489265853	271842	0.000809895089602764
Treatment/medication code: acyclovir	20003#1140909954	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271761/81(271842)	0.0468552712311883	-0.170762136785098	0.264246222332548	0.110973559348268	0.672860994855513	0.922737163772353	0.422224726691887	271842	0.000809816908013971
Vitamin and/or mineral supplement use: Vitamin D	20084#479	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Vitamin/mineral supplements yesterday	CAT-MUL	LOGISTIC-BINARY	102926/5746(108672)	0.00574637350916975	-0.0209731686814959	0.0324658121491101	0.0136326435720569	0.67337521290491	0.923172396761415	0.421520269920912	108672	0.00127868412998853
Treatment/medication code: ventolin 2mg tablet	20003#1140862060	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271738/104(271842)	-0.0413063809827633	-0.233559673494412	0.150783226932502	0.098048459935632	0.673545112007644	0.923172396761415	-0.42128756138956	271842	-0.000808019448596281
Ever had same-sex intercourse	2159	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sexual factors	CAT-SIN	LOGISTIC-BINARY	236465/7842(244307)	0.00486198628717155	-0.017765214668247	0.0274866050520288	0.0115440436858066	0.673622804254419	0.923172396761415	0.421181154958904	244307	0.000852123604518301
Job coding: storesman, warehouseman, porter	22601#91492718	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55380/39(55419)	0.0675385288254955	-0.247182421223267	0.381802209834732	0.16045821148229	0.673763652576784	0.923172396761415	0.420988262832246	55419	0.00178833051692613
Date Q11 first reported (anophthalmos, microphthalmos and macrophthalmos)	132450	First occurrences	Health-related outcomes > First occurrences > Congenital disruptions and chromosomal abnormalities	DATE	LOGISTIC-BINARY	271862/17(271879)	0.101937380630819	-0.37280935837185	0.576731952339607	0.24223437731543	0.673872795108528	0.923172396761415	0.420838802635761	271879	0.000807103815285846
Treatment/medication code: oxybutynin	20003#1140883568	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271152/690(271842)	0.0160320285607143	-0.0587442253982702	0.0907827095615167	0.0381453271945904	0.67427232002457	0.92352938619479	0.420291771853985	271842	0.000806109549368947
Age COPD (Chronic Obstructive Pulmonary Disease) diagnosed by doctor	22150	Work environment	Online follow-up > Work environment > Medical information	INTEGER	LINEAR	982	0.011162087655382	-0.0410255315157883	0.0633497068265522	0.0266268255859901	0.674775978954733	0.924028828206038	0.419602339594273	982	0.0134025011813119
Main speciality of consultant (recoded): Palliative medicine	41245#1710	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	269507/1107(270614)	-0.012642101095079	-0.0717771768739515	0.0464722591175578	0.0301662267583093	0.675155041492152	0.92435747905218	-0.419083592317837	270614	-0.000805613975360877
Type of special diet followed: Low calorie	20086#10	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Typical diet yesterday	CAT-MUL	LOGISTIC-BINARY	91382/17290(108672)	0.00350321439513322	-0.0129533339480612	0.0199598434244429	0.00839637300279981	0.676494705371902	0.925766086220449	0.417251163714644	108672	0.00126573379294787
L1 antigen for Human Papillomavirus type-16	23029	Blood and urine assays	Biological samples > Assay results > Blood assays > Infectious Diseases > Infectious Disease Antigens	INTEGER	LINEAR	5301	0.00583685943063834	-0.0215893682358528	0.0332630870971295	0.013993230428123	0.676537543910439	0.925766086220449	0.417192591142737	5301	0.00573102753762671
PCT responsible for patient data: REDBRIDGE PCT	41229#5NA	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	271860/19(271879)	-0.0958802786996389	-0.547080857262233	0.354004359567474	0.229872901731193	0.676601722109063	0.925766086220449	-0.417104843811653	271879	-0.000799942663659465
Treatment/medication code: escitalopram	20003#1141180212	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271343/499(271842)	0.0186468636628807	-0.0691132543870082	0.106377692579694	0.0447689213554311	0.677031506480322	0.926163495281889	0.416517305931191	271842	0.00079887021879599
Job coding: physicist, astronomer, geologist, geophysicist, meteorologist, oceanographer, seismologist	22601#21133023	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55097/322(55419)	0.0233475153889039	-0.0866121759303886	0.133243708010922	0.0560867152854608	0.677183651566772	0.926181014807476	0.416309350046224	55419	0.00176845486493214
Source of asthma report	42015-0	Medical history and conditions	Health-related outcomes > Algorithmically-defined outcomes > Asthma outcomes	CAT-SIN	MULTINOMIAL-LOGISTIC	30828/39976	-999	-999	-999	-999	0.677412387018037	0.92630325787058	-0.415996742319265	39976	-0.00208065553230251
Illnesses of adopted mother: Breast cancer	20113#5	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Family history	CAT-MUL	LOGISTIC-BINARY	1906/229(2135)	-0.0291431609675756	-0.166952063535453	0.10836438501801	0.0702350784823405	0.678027697033432	0.926763367223083	-0.415156013236746	2135	-0.00898873049582276
Date I15 first reported (secondary hypertension)	131294	First occurrences	Health-related outcomes > First occurrences > Circulatory system disorders	DATE	LOGISTIC-BINARY	271701/178(271879)	0.0311479377238425	-0.115973751982326	0.178152447316275	0.0750335724581245	0.678046300226911	0.926763367223083	0.415130599328486	271879	0.000796156370091845
Treatment speciality of consultant (recoded): Bone and marrow transplantation	41246#1120	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	259880/254(260134)	0.0260778163190349	-0.0971410266544794	0.149201807526767	0.0628437145081153	0.678167145806089	0.926763367223083	0.414965518153171	260134	0.000813607562059486
Date F93 first reported (emotional disorders with onset specific to childhood)	130982	First occurrences	Health-related outcomes > First occurrences > Mental and behavioural disorders	DATE	LOGISTIC-BINARY	271867/12(271879)	-0.11952234174386	-0.684483335080632	0.445152978463909	0.288177824300591	0.678437556651687	0.926942330742809	-0.414596164208748	271879	-0.000795131406727344
Patient classification on admission (recoded): Day case: moved to inpatient ward and retained overnight	41247#2001	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	271857/22(271879)	-0.0880332900365754	-0.505343381483905	0.328148840334091	0.212629473906785	0.678806786312021	0.927228413108917	-0.41409192504274	271879	-0.000794164354499214
Treatment/medication code: lustral 50mg tablet	20003#1140867884	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271798/44(271842)	-0.0622671362809078	-0.357205210840801	0.232560018682544	0.150453078264534	0.678961263731421	0.927228413108917	-0.413880993912885	271842	-0.000793813838670744
Treatment/medication code: fucidin cream	20003#1140882542	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271796/46(271842)	0.0610358528235003	-0.228421075330262	0.34995360186655	0.147547271725133	0.679065430271432	0.927228413108917	0.413738770147883	271842	0.000793541057065884
Treatment/medication code: beclazone 50 inhaler	20003#1140862476	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271039/803(271842)	0.0145999175362114	-0.0546616887440397	0.0838399267268407	0.0353326940095235	0.679421403346973	0.927401836889483	0.413252805518809	271842	0.000792608989126236
Illnesses of adopted father: Severe depression	20112#12	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Family history	CAT-MUL	LOGISTIC-BINARY	1808/66(1874)	0.0521991314325609	-0.195646437487832	0.300238935619864	0.126503695225825	0.679537209894824	0.927401836889483	0.413094730654927	1874	0.00954722019823739
Ever felt worried, tense, or anxious for most of a month or longer	20421	Mental health	Online follow-up > Mental health > Anxiety	CAT-SIN	LOGISTIC-BINARY	50472/18317(68789)	0.00360234770722732	-0.0135035711523131	0.0207084488514571	0.00872771649724951	0.679786813295459	0.927401836889483	0.412754059418762	68789	0.00157375684076558
