description	varName	custom_category	Path	varType	resType	n	beta	lower	upper	se	pvalue	fdr	z	ntotal	rho
Date O82 first reported (single delivery by caesarean section)	132280	First occurrences	Health-related outcomes > First occurrences > Pregnancy, childbirth and the puerperium	DATE	LOGISTIC-BINARY	270468/1411(271879)	0.012446109708279	-0.0401919824933936	0.0650577804275068	0.0268499226901864	0.642967397645353	0.926722678802675	0.463553888538754	271879	0.000889024689962402
Job coding: pipe fitter	22601#52162542	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55393/26(55419)	-0.0914015961336053	-0.479058487081797	0.294475228486807	0.197333655534015	0.643091660678505	0.926722678802675	-0.463380489967374	55419	-0.00196840925036013
Main speciality of consultant (recoded): Accident and emergency (A&E)	41245#1010	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	242298/28569(270867)	0.00290556305571948	-0.0093861995966822	0.0151964397980568	0.00627119671296099	0.643134647968227	0.926722678802675	0.463320508077611	270867	0.000890235495141397
Types of spread used on bread/crackers: Unknown fat unknown margarine on bread/crackers	20087#191	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday	CAT-MUL	LOGISTIC-BINARY	37639/382(38021)	0.0238182070941699	-0.0771057498185602	0.124604403823082	0.0514576173931527	0.643424636398759	0.926939290596606	0.462915919122789	38021	0.00237410841394466
Date F09 first reported (unspecified organic or symptomatic mental disorder)	130852	First occurrences	Health-related outcomes > First occurrences > Mental and behavioural disorders	DATE	LOGISTIC-BINARY	271581/298(271879)	-0.0268245838127242	-0.140552502844914	0.0867788224022359	0.0579937506608056	0.64368758139026	0.92711685713697	-0.462549126398933	271879	-0.00088709771303864
Date I11 first reported (hypertensive heart disease)	131288	First occurrences	Health-related outcomes > First occurrences > Circulatory system disorders	DATE	LOGISTIC-BINARY	271096/783(271879)	0.0165550442837192	-0.0536662897839217	0.0867403106733154	0.0358186684971628	0.643939176165754	0.927278002215689	0.46219822480531	271879	0.000886424738561435
Someone to take to doctor when needed as a child	20491	Mental health	Online follow-up > Mental health > Traumatic events	CAT-SIN	ORDERED-LOGISTIC	73436	-0.0046189724522987	-0.0242210712931154	0.014983126388518	0.0100012546125518	0.644191939598868	0.927351769506151	-0.461845750573058	73436	-0.00170430661138162
Temperature minimum	90194	Physical activity	Additional exposures > Physical activity measurement > Raw accelerometer statistics	CONTINUOUS	LINEAR	48837	0.00208657918763563	-0.006770616637903	0.0109437750131743	0.00451906050080669	0.644269852221314	0.927351769506151	0.461737114339923	48837	0.0020894319938069
Treatment/medication code: teveten 300mg tablet	20003#1141171344	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271801/39(271840)	-0.0740427719249597	-0.389122477205777	0.240355464418835	0.160584058327054	0.644686797706204	0.927369157752673	-0.461155845556337	271840	-0.000884489058855114
Job coding: baker, confectioner, pastry cook, cake decorator	22601#54323386	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55409/10(55419)	-0.146279657598697	-0.771592333988383	0.474054935411807	0.317772999714713	0.644700270698221	0.927369157752673	-0.461137065293494	55419	-0.00195887936943093
Treatment/medication code: digoxin product	20003#1140865966	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271827/13(271840)	-0.128638595821694	-0.677142106955804	0.417265838387827	0.279190830539791	0.644911951629198	0.927369157752673	-0.460842020515912	271840	-0.000883887148242046
3mm cylindrical power angle (left)	5112	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction	INTEGER	LINEAR	56276	-0.00194588928539821	-0.0102221157029584	0.00633033713216194	0.00422264209079452	0.644920489558987	0.927369157752673	-0.460830121034033	56276	-0.0019426123498141
Date N49 first reported (inflammatory disorders of male genital organs, not elsewhere classified)	132090	First occurrences	Health-related outcomes > First occurrences > Genitourinary system disorders	DATE	LOGISTIC-BINARY	271551/328(271879)	-0.0254516276698766	-0.133811515112951	0.0828170682764725	0.0552634091999042	0.645113762535438	0.927369157752673	-0.460560770110687	271879	-0.000883284356064827
Job code - historical: Inspectors of factories, utilities and trading standards	22617#3565	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55364/55(55419)	0.0624472863672812	-0.203722730152594	0.328055769463245	0.135660273303602	0.645242500763362	0.927369157752673	0.460381375257558	55419	0.00195566926105708
Date L12 first reported (pemphigoid)	131714	First occurrences	Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders	DATE	LOGISTIC-BINARY	271704/175(271879)	-0.0348472613867906	-0.183352364222807	0.113477215296534	0.0757232229420272	0.64537044838128	0.927369157752673	-0.460203096786833	271879	-0.000882598394459217
Mental health problems ever diagnosed by a professional: Panic attacks	20544#6	Mental health	Online follow-up > Mental health > Mental distress	CAT-MUL	LOGISTIC-BINARY	69120/4355(73475)	0.00720376920909612	-0.0234873143964675	0.0378880307870927	0.0156572635180241	0.645422458549622	0.927369157752673	0.460130631520011	73475	0.00169752677673747
Current employment status - corrected	20119-2	Sociodemographics	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Employment	CAT-SIN	MULTINOMIAL-LOGISTIC	1786/1887	-999	-999	-999	-999	0.645539476995231	0.927369157752673	-0.459967599679049	1887	-0.0105936883523404
Type of cancer: ICD10: D43.1 Brain, infratentorial	40006#D431	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271863/16(271879)	-0.114935241389321	-0.606889365734185	0.373957817343666	0.25022071599648	0.645903801243652	0.927691739635169	-0.459460095961795	271879	-0.000881173434848465
Date E30 first reported (disorders of puberty, not elsewhere classified)	130740	First occurrences	Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases	DATE	LOGISTIC-BINARY	271868/11(271879)	-0.139123078521365	-0.735478774634558	0.452737832720501	0.303122051406955	0.64607794023654	0.927741083805694	-0.459217562127248	271879	-0.000880708292808662
Date K45 first reported (other abdominal hernia)	131622	First occurrences	Health-related outcomes > First occurrences > Digestive system disorders	DATE	LOGISTIC-BINARY	271687/192(271879)	-0.0331400427795488	-0.174807468938216	0.108352125856517	0.0722359178608025	0.646386471883685	0.9279833471538	-0.458787917878227	271879	-0.000879884302196825
Histology of cancer tumour: Leiomyosarcoma, NOS	40011#8890	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271742/137(271879)	0.0391483833820423	-0.128460817140031	0.206534664300785	0.0854596013200288	0.646840006131234	0.928433633367863	0.458156504644643	271879	0.000878673350160934
Date E85 first reported (amyloidosis)	130824	First occurrences	Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases	DATE	LOGISTIC-BINARY	271533/346(271879)	0.0246261904294982	-0.0809211743384021	0.130091525012868	0.0538307593955071	0.647323248980554	0.928793532393606	0.457483931840493	271879	0.000877383460488315
Usual side of head for mobile phone use	1150-2	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Electronic device use	CAT-SIN	MULTINOMIAL-LOGISTIC	130970/226809	-999	-999	-999	-999	0.647403212329741	0.928793532393606	-0.457372659571644	226809	-0.000960377049049999
Job coding: other animal care work including dog beautician, dog walker, dog warden; kennel or cattery assistant; groom, huntsman, stable worker; zoo keeper	22601#61392517	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55341/78(55419)	0.0514234521149508	-0.169378507953731	0.271698635110601	0.112521746966652	0.647613690017742	0.928793532393606	0.457079798329674	55419	0.00194164443636178
Job coding: storesman, warehouseman, porter	22601#91492769	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55407/12(55419)	0.132301944380149	-0.436726174437237	0.698996132560991	0.289730402180005	0.647650514979299	0.928793532393606	0.457028563655472	55419	0.00194142679571018
Job coding: rehabilitation unit manager, children's home manager	22601#11853101	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55388/31(55419)	-0.082117691246589	-0.435671399261268	0.270241560234639	0.18008314567616	0.64830020670757	0.929524405253433	-0.456124842814253	55419	-0.00193758786439795
Tinned tomato intake	104350	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday	CAT-SIN	ORDERED-LOGISTIC	38021	0.00851019246242019	-0.0280932882943496	0.04511367321919	0.0186755884523866	0.648654150197221	0.929831014008414	0.455632664368052	38021	0.00233675575332602
Date N41 first reported (inflammatory diseases of prostate)	132074	First occurrences	Health-related outcomes > First occurrences > Genitourinary system disorders	DATE	LOGISTIC-BINARY	269243/2636(271879)	0.0089637674902909	-0.0296504916423301	0.0475679020235787	0.0196989317852261	0.649078386280416	0.930238231428011	0.455042885475052	271879	0.000872701914486976
Treatment/medication code: mirtazapine	20003#1141152732	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271056/784(271840)	0.0162544207916258	-0.0538778103650302	0.0863453502375058	0.0357718717559604	0.649504979716114	0.930240879113576	0.454449988917981	271840	0.000871627349858896
Date N43 first reported (hydrocele and spermatocele)	132078	First occurrences	Health-related outcomes > First occurrences > Genitourinary system disorders	DATE	LOGISTIC-BINARY	270180/1699(271879)	-0.0110954399821337	-0.0589809839385115	0.036771783356302	0.0244271752057944	0.649663097134877	0.930240879113576	-0.454230271612501	271879	-0.000871143447895012
Date K06 first reported (other disorders of gingiva and edentulous alveolar ridge)	131564	First occurrences	Health-related outcomes > First occurrences > Digestive system disorders	DATE	LOGISTIC-BINARY	271358/521(271879)	-0.0199200087039865	-0.105963337104522	0.0660560075500831	0.0438832922470698	0.649873759959742	0.930240879113576	-0.453937572158459	271879	-0.000870582096012038
Job code - historical: Leisure and sports managers	22617#1225	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55218/201(55419)	0.0320161638799686	-0.106398297551234	0.170285551910958	0.0705839116546628	0.650092812500537	0.930240879113576	0.453633257091153	55419	0.00192700381408754
Destinations on discharge from hospital (recoded): Transfer to other NHS provider: Psychiatry, learning disabilities	41248#5003	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	257322/696(258018)	-0.0172210828406844	-0.0916771899082204	0.0571885557484322	0.0379766533545735	0.650170477974281	0.930240879113576	-0.453525371723208	258018	-0.00089284916292212
Date L82 first reported (seborrhoeic keratosis)	131806	First occurrences	Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders	DATE	LOGISTIC-BINARY	253552/18327(271879)	-0.00348486257792134	-0.0185624746052589	0.0115909806418422	0.00769234931992315	0.650526035786281	0.930240879113576	-0.453031532553895	271879	-0.000868844453414574
PCT responsible for patient data: OXFORDSHIRE PCT	41229#5QE	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	264663/7216(271879)	-0.00542617871751914	-0.0289046093324585	0.0180477166187914	0.0119778542671202	0.650534538834955	0.930240879113576	-0.453019723904892	271879	-0.00086882180626817
Date G21 first reported (secondary parkinsonism)	131024	First occurrences	Health-related outcomes > First occurrences > Nervous system disorders	DATE	LOGISTIC-BINARY	271656/223(271879)	-0.030392212732739	-0.162010900465869	0.101083068905769	0.0671170418045662	0.650644493902064	0.930240879113576	-0.452867028975389	271879	-0.000868528961216693
Histology of cancer tumour	40011#9715	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271748/131(271879)	-0.0396505091339181	-0.211396560937469	0.131842926497994	0.087562702718747	0.650667986728585	0.930240879113576	-0.452834405786246	271879	-0.000868466395029724
Job coding: customer care/relations manager, help desk manager	22601#11423324	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55354/65(55419)	-0.0560489403134662	-0.299044145812744	0.186448619689027	0.123852471099285	0.65084827398517	0.930240879113576	-0.452584066878749	55419	-0.0019225469405497
Stewed fruit intake	104410	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday	CAT-SIN	ORDERED-LOGISTIC	38016	0.0108513069107138	-0.0361443705036215	0.0578469843250492	0.0239778270340839	0.650854481554528	0.930240879113576	0.452575447827777	38016	0.00232122925060638
Treatment/medication code: rinatec 0.03% aqueous nasal spray	20003#1141152098	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271799/41(271840)	0.0706765880514542	-0.235952482804223	0.376563872348837	0.156257043492766	0.651013621357615	0.930240879113576	0.452354497766114	271840	0.000867608236500258
Job coding: builder, building contractor	22601#53192534	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55348/71(55419)	0.0540903794683559	-0.180459989795764	0.288380337652519	0.119604322106538	0.651035460297384	0.930240879113576	0.452324178256245	55419	0.00192144295508613
Date N85 first reported (other noninflammatory disorders of uterus, except cervix)	132132	First occurrences	Health-related outcomes > First occurrences > Genitourinary system disorders	DATE	LOGISTIC-BINARY	267070/4809(271879)	0.00663923620781484	-0.0221341916235387	0.0354051620930717	0.0146786762844811	0.651042471520651	0.930240879113576	0.452314444499496	271879	0.000867469190403736
Treatment/medication code: bezalip-mono 400mg m/r tablet	20003#1140861928	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271799/41(271840)	0.0705428769533727	-0.23581866878064	0.376040777289113	0.156089461565626	0.651284716488327	0.930375637804247	0.451978159513562	271840	0.000866886426672431
Treatment/medication code: tambocor 50mg tablet	20003#1140866654	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271826/14(271840)	0.120759615674349	-0.403922890671253	0.644168764064741	0.267375233168366	0.651417144625032	0.930375637804247	0.451794344097622	271840	0.000866533872094157
Treatment/medication code: propranolol	20003#1140879842	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	269916/1924(271840)	0.0103314798089896	-0.0345385853878134	0.055183532160248	0.0228887158783983	0.651714728364349	0.930600398484119	0.451381341942831	271840	0.00086574174157572
Cottage cheese intake	102870	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Milk/eggs/cheese yesterday	CAT-SIN	ORDERED-LOGISTIC	38018	0.0202111908653712	-0.0676623744786969	0.108084756209439	0.0448342755464914	0.652143098252193	0.930844922499505	0.450786963118793	38018	0.00231199546264135
Type of cancer: ICD10: D37.1 Stomach	40006#D371	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271829/50(271879)	-0.0638480424285442	-0.341810072310768	0.213468935349275	0.141655411027961	0.652166474253834	0.930844922499505	-0.450754532648842	271879	-0.000864477522829028
Treatment/medication code: colofac-100 tablet	20003#1141167334	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271484/356(271840)	0.02387235892117	-0.0801675184137194	0.127811574648232	0.0530568660195963	0.652749211032541	0.931476352101263	0.449946231500391	271840	0.000862989226193352
Treatment/medication code: balsalazide disodium	20003#1141153242	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271757/83(271840)	-0.0493886982920998	-0.264973323571585	0.165771521178743	0.109885908146269	0.653091508090887	0.931541468754718	-0.449471575960926	271840	-0.000862078845611296
Treatment/medication code: acupan 30mg tablet	20003#1140868342	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271821/19(271840)	-0.103458702542778	-0.555909215446488	0.34715119819365	0.230376787727571	0.65330273423468	0.931541468754718	-0.449178723999049	271840	-0.00086151716094136
Employment score (Wales)	26419	Sociodemographics	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation	CONTINUOUS	LINEAR	13474	-0.00385210383768635	-0.0206714506121497	0.012967242936777	0.00858145706101348	0.653491334747322	0.931541468754718	-0.448917273623805	13474	-0.00386764880037866
Treatment/medication code: fluanxol 500micrograms tablet	20003#1140867952	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271821/19(271840)	-0.102966305621251	-0.553725390812423	0.346024030079181	0.22953213119953	0.653658164043079	0.931541468754718	-0.448686029509553	271840	-0.000860572181981763
HPV 18 seropositivity for Human Papillomavirus type-18	23069	Blood and urine assays	Biological samples > Assay results > Blood assays > Infectious Diseases	CAT-SIN	LOGISTIC-BINARY	5083/124(5207)	-0.0415033453892545	-0.223171316148139	0.139683060353219	0.0925665928974989	0.653801726336858	0.931541468754718	-0.448487055275153	5207	-0.0062162883901508
Main speciality of consultant (recoded): Surgical dentistry	41245#1830	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	270577/20(270597)	0.100153435489243	-0.338430157367247	0.537425425638737	0.223436652386121	0.653909729585489	0.931541468754718	0.448337376811496	270597	0.000861876226200236
Treatment/medication code: glimepiride	20003#1141152590	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271596/244(271840)	0.0286951982608608	-0.0968783550935041	0.15413985331867	0.0640364339325043	0.654066293385894	0.931541468754718	0.448120417566771	271840	0.000859487348686444
Vegetable consumers	103990	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday	CAT-SIN	LOGISTIC-BINARY	6789/31232(38021)	0.0060473861106166	-0.0204067672253406	0.0325078132802802	0.0134988655207453	0.654150212299994	0.931541468754718	0.448004135101209	38021	0.00229763231872395
Treatment/medication code: sucralfate	20003#1140865536	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271815/25(271840)	0.089671036982779	-0.30343202121436	0.481459965097792	0.200231226824391	0.654231624441734	0.931541468754718	0.447891331940137	271840	0.00085904796667036
Types of spread used on bread/crackers: Butter on bread/crackers	20087#159	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday	CAT-MUL	LOGISTIC-BINARY	28901/9120(38021)	-0.00538703554848252	-0.028970840324796	0.01819241718186	0.0120316643261493	0.654333707432369	0.931541468754718	-0.447749895685186	38021	-0.00229632843429072
Illness, injury, bereavement, stress in last 2 years: Serious illness, injury or assault of a close relative	6145#2	Mental health	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	CAT-MUL	LOGISTIC-BINARY	239998/30239(270237)	-0.00274666400756517	-0.0147705702591437	0.00927619233377701	0.00613449093519027	0.654338756566897	0.931541468754718	-0.447742900328355	270237	-0.000861306547497114
Date G61 first reported (inflammatory polyneuropathy)	131084	First occurrences	Health-related outcomes > First occurrences > Nervous system disorders	DATE	LOGISTIC-BINARY	271465/414(271879)	-0.0220013197868299	-0.118488604148507	0.0744058273425753	0.0492086673562905	0.65478587758556	0.931574729539215	-0.447123520378016	271879	-0.000857513807661751
Treatment/medication code: opatanol 1mg/ml eye drops	20003#1141192302	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271822/18(271840)	0.105245778274507	-0.357369278400641	0.565853049295053	0.235520227661823	0.654910032624496	0.931574729539215	0.446951563500339	271840	0.000857245508091929
Treatment/medication code: b12 - cyanocobalamin prep	20003#1140912228	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271784/56(271840)	-0.0599195792341639	-0.323138440162713	0.202704636570511	0.134146106989977	0.655078833711412	0.931574729539215	-0.446717792269687	271840	-0.000856797139170974
Date E65 first reported (localised adiposity)	130790	First occurrences	Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases	DATE	LOGISTIC-BINARY	271800/79(271879)	0.0502573486664727	-0.170489211735415	0.270553188342176	0.112512883796967	0.655081552063538	0.931574729539215	0.446714027846049	271879	0.00085672846485056
Treatment/medication code: zovirax 5% cream	20003#1140882478	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271818/22(271840)	0.0951933168007502	-0.323240920843119	0.512307506479268	0.213154025766057	0.655103555536677	0.931574729539215	0.446683557267839	271840	0.000856731477067024
Treatment/medication code: nicotinic acid product	20003#1140861868	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271817/23(271840)	-0.0931771293472509	-0.503000054577855	0.315076841614817	0.208696920618327	0.65520428469023	0.931574729539215	-0.446544072058443	271840	-0.000856463947000472
Back pain for 3+ months	3571	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Pain	CAT-SIN	LOGISTIC-BINARY	21570/48161(69731)	0.00367021138867363	-0.0124502949818093	0.0197919006831878	0.00822520105453963	0.655437038080495	0.931666333378432	0.446221798836595	69731	0.00168983166574123
Treatment/medication code: sodium valproate	20003#1140872198	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271564/276(271840)	0.0268700552058039	-0.091248518639436	0.144883577529425	0.0602388865385897	0.655549461635871	0.931666333378432	0.44606615239114	271840	0.000855547305865919
Date B91 first reported (sequelae of poliomyelitis)	130330	First occurrences	Health-related outcomes > First occurrences > Certain infectious and parasitic diseases	DATE	LOGISTIC-BINARY	271735/144(271879)	0.0371702151939404	-0.126368257824676	0.200484292190591	0.0833822847239639	0.655747905765341	0.931748844051502	0.445791439863284	271879	0.000854959084982136
Treatment speciality of consultant (recoded): Paediatrics	41246#2340	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	260077/51(260128)	0.062342260490218	-0.212292180877769	0.336266170761203	0.139940926457305	0.655933215170229	0.931812660334934	0.445534940525897	260128	0.000873553929467221
Type of cancer: ICD10: C16.2 Body of stomach	40006#C162	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271824/55(271879)	0.0599539086595478	-0.204368841184698	0.323722592898609	0.134719678077971	0.656237181866007	0.931844230714479	0.445114263028338	271879	0.00085366036541694
Restless during period of worst anxiety	20426	Mental health	Online follow-up > Mental health > Anxiety	CAT-SIN	LOGISTIC-BINARY	8480/12836(21316)	0.00617094526095438	-0.0210096760263308	0.033356198185666	0.0138691003102169	0.656347008500005	0.931844230714479	0.444962286824569	21316	0.0030478157266582
Bread intake	1438	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	INTEGER	LINEAR	265751	0.000820985793630608	-0.00279562723741887	0.00443759882468009	0.00184524463693051	0.656376642849207	0.931844230714479	0.444921281083507	265751	0.000863072338739994
Spread type	1428-3	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	CAT-SIN	MULTINOMIAL-LOGISTIC	145806/271443	-999	-999	-999	-999	0.656726014600233	0.932140838088483	-0.444437903606238	271443	-0.000853047489250855
Treatment/medication code: calcium carbonate+cholecalciferol 1.25g/200iu tablet	20003#1141146606	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271397/443(271840)	0.0211650386027425	-0.07232176069839	0.114579475983989	0.0476797630356048	0.657110334670465	0.932486912809039	0.443906292876676	271840	0.000851404735002859
Round of numeric memory test	4260	Cognitive function	UK Biobank Assessment Centre > Cognitive function > Numeric memory	INTEGER	ORDERED-LOGISTIC	28466	-0.0031275082389019	-0.0236349088686027	0.0173798923907989	0.0104631517678185	0.657316600457819	0.932562652975231	-0.443621027465143	28466	-0.00262943631489442
Job coding: postal worker, postman, mail sorter, messenger, courier, mailroom clerk, post sorter, leaflet/circular distributor, newspaper/parcel deliverer	22601#92113352	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55254/165(55419)	-0.0347412269406434	-0.188396929920669	0.118729898403514	0.0783501203967931	0.657444727025931	0.932562652975231	-0.443443846705248	55419	-0.00188372003386074
Treatment/medication code: penicillamine	20003#1140875316	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271827/13(271840)	0.122760922704368	-0.421783478284516	0.66504082114727	0.277256191441403	0.657836971872108	0.932753393020118	0.44290151456029	271840	0.000849477588639071
Treatment/medication code: entacapone	20003#1141169700	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271804/36(271840)	0.0736724939508024	-0.252885127231056	0.39945388879573	0.166416072226927	0.657919830869182	0.932753393020118	0.442786967333767	271840	0.000849257889161008
Cancer code, self-reported: small cell lung cancer	20001#1027	Medical history and conditions	UK Biobank Assessment Centre > Verbal interview > Medical conditions	CAT-MUL	LOGISTIC-BINARY	271795/45(271840)	0.0659929841995647	-0.226543811465698	0.357962897965888	0.149111594407372	0.658041629516538	0.932753393020118	0.442618599094602	271840	0.000848934961968307
Treatment/medication code: panadol 500mg capsule	20003#1140856238	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271830/10(271840)	-0.140648162347077	-0.766012436991857	0.480329209338651	0.317950139941726	0.658141349934189	0.932753393020118	-0.442480760015731	271840	-0.00084867058914456
Treatment/medication code: carvedilol	20003#1140909368	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271633/207(271840)	-0.03071506161396	-0.167085101986461	0.105502806396127	0.0695390095258706	0.658700946131054	0.932951509321981	-0.441707411034975	271840	-0.000847187319988135
Job coding: personnel or industrial relations officer, recruitment consultant	22601#35623284	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55371/48(55419)	-0.0638494679778515	-0.347516843738303	0.219254409528063	0.144587160207276	0.658741147144798	0.932951509321981	-0.441651864340065	55419	-0.00187610783853714
Treatment/medication code: lactugal solution	20003#1140865808	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271826/14(271840)	0.118130521362895	-0.407640050994897	0.64172444584938	0.267699943754459	0.658923777457017	0.932951509321981	0.441399536855769	271840	0.00084659682295944
Treatment/medication code: baclofen	20003#1140875420	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271508/332(271840)	-0.0242405355838165	-0.131968312869313	0.0833770648028471	0.054936054787429	0.659004365594872	0.932951509321981	-0.441288202818791	271840	-0.000846383286318385
Crime score (Scotland)	26434	Sociodemographics	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation	CONTINUOUS	LINEAR	19791	0.00310708988545663	-0.0106964635738505	0.0169106433447638	0.00704275872831737	0.659071503924679	0.932951509321981	0.44119545412266	19791	0.00313629545593076
Age asthma diagnosed	3786	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions	INTEGER	LINEAR	27917	-0.00244737226726964	-0.013321725181906	0.00842698064736669	0.0055482411923953	0.659124548321647	0.932951509321981	-0.441122178268392	27917	-0.00264021055870611
Lifetime number of depressed periods	20442	Mental health	Online follow-up > Mental health > Depression	INTEGER	ORDERED-LOGISTIC	33431	0.00482839707061891	-0.0166370464961914	0.0262938406374292	0.0109519581666434	0.659293221424278	0.932991281576318	0.440889187950517	33431	0.00241138465734367
Date Q10 first reported (congenital malformations of eyelid, lachrymal apparatus and orbit)	132448	First occurrences	Health-related outcomes > First occurrences > Congenital disruptions and chromosomal abnormalities	DATE	LOGISTIC-BINARY	271787/92(271879)	-0.0460050425433349	-0.25094568659697	0.158601409411407	0.104478219813944	0.659683910031502	0.933153337595078	-0.440349616651803	271879	-0.000844522516581065
