description	varName	custom_category	Path	varType	resType	n	beta	lower	upper	se	pvalue	fdr	z	ntotal	rho
Type of cancer: ICD10: C92.7 Other myeloid leukaemia	40006#C927	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271822/57(271879)	0.0326768503915109	-0.227391315723109	0.292490250116435	0.132625285449198	0.805380509219439	0.974610135519372	0.246389789806038	271879	0.000472537657467319
Date Q77 first reported (osteochondrodysplasia with defects of growth of tubular bones and spine)	132564	First occurrences	Health-related outcomes > First occurrences > Congenital disruptions and chromosomal abnormalities	DATE	LOGISTIC-BINARY	271859/20(271879)	0.05500422809674	-0.383716732928946	0.493188905417006	0.223704528568604	0.805786293096275	0.97492366719786	0.245865575031074	271879	0.000471532294514451
Treatment/medication code: qvar 50 inhaler	20003#1141167594	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	270748/1094(271842)	0.00744165608060358	-0.0519924088769503	0.0668636912579155	0.0303209908631964	0.806116518278695	0.975124465968865	0.245439021155886	271842	0.000470746263315318
Fraction acceleration <= 16 milli-gravities	90107	Physical activity	Additional exposures > Physical activity measurement > Acceleration intensity distribution	CONTINUOUS	LINEAR	48837	0.0010907209408685	-0.00763219486869456	0.00981363675043156	0.00445054902965989	0.806394226626064	0.975124465968865	0.245080338164612	48837	0.00110902824702052
Main speciality of consultant (recoded): Critical care medicine	41245#1210	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	268141/2486(270627)	-0.00493880979316616	-0.0444782497007485	0.0345965099016775	0.0201725032261199	0.806588291732151	0.975124465968865	-0.244829705961644	270627	-0.000470630540216279
Treatment/medication code: cyclizine	20003#1140868080	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271734/108(271842)	-0.0235818009648131	-0.212421940942469	0.165141221052193	0.0963189030443498	0.806588893220542	0.975124465968865	-0.244828929172233	271842	-0.000469576121514621
Date K09 first reported (cysts of oral region, not elsewhere classified)	131570	First occurrences	Health-related outcomes > First occurrences > Digestive system disorders	DATE	LOGISTIC-BINARY	271338/541(271879)	0.0105132262446285	-0.0738521193976418	0.0948631168892483	0.043040391970897	0.807026124583	0.975124465968865	0.244264307794854	271879	0.000468461311325012
Treatment/medication code: co-trimoxazole	20003#1140873780	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271790/52(271842)	0.0338413429021283	-0.238185618170487	0.305744129222874	0.13876013837086	0.807306036052606	0.975124465968865	0.24390288330787	271842	0.000467799987740476
PCT responsible for patient data: CORNWALL AND ISLES OF SCILLY PCT	41229#5QP	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	271536/343(271879)	0.0131760456486799	-0.0928493239223177	0.119180968548326	0.0540903542470963	0.807530960074644	0.975124465968865	0.243612482250144	271879	0.000467211210622855
Date H13 first reported (disorders of conjunctiva in diseases classified elsewhere)	131146	First occurrences	Health-related outcomes > First occurrences > Eye and adnexa disorders	DATE	LOGISTIC-BINARY	271787/92(271879)	-0.0253831959365102	-0.229865088109328	0.178891464945153	0.104276546987266	0.807680070365606	0.975124465968865	-0.243419976182979	271879	-0.000466842013723535
Age other serious eye condition diagnosed	5945	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight	INTEGER	LINEAR	1416	0.00561320279139189	-0.039683488664213	0.0509098942469968	0.0231109815348136	0.807971000976797	0.975124465968865	0.243044401591866	1416	0.00646326325897786
Treatment/medication code: exorex lotion	20003#1141167140	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271804/38(271842)	0.0393885626615542	-0.278811690733612	0.357563449752841	0.162343580164253	0.808299294033123	0.975124465968865	0.242620635408162	271842	0.000465340666992005
Treatment/medication code: metformin	20003#1140884600	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	264431/7411(271842)	0.00287188103892974	-0.0203329332881466	0.0260757535907344	0.0118391682819039	0.808334135882011	0.975124465968865	0.24257566352381	271842	0.000465254411995208
Date J39 first reported (other diseases of upper respiratory tract)	131482	First occurrences	Health-related outcomes > First occurrences > Respiratory system disorders	DATE	LOGISTIC-BINARY	270724/1155(271879)	0.00715105859097158	-0.0506680827484969	0.0649624506045332	0.0294981270740455	0.808449565845802	0.975124465968865	0.24242667657143	271879	0.000464937018506161
Job coding: railway shop mechanic, fitter or stripper, wheeler	22601#52232634	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55385/34(55419)	-0.0417727106987581	-0.379385026370388	0.297019686578303	0.17255539343684	0.808692179794217	0.975124465968865	-0.242113549135675	55419	-0.00102848357085247
Core antigen for Hepatitis C Virus	23018	Blood and urine assays	Biological samples > Assay results > Blood assays > Infectious Diseases > Infectious Disease Antigens	INTEGER	ORDERED-LOGISTIC	5301	-0.0061166789678404	-0.0556942568861005	0.0434608989504197	0.0252951474156269	0.808919993039671	0.975124465968865	-0.241819545699338	5301	-0.00332194199491251
Age cataract diagnosed	4700	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight	INTEGER	LINEAR	4647	0.0026320530786127	-0.0187087028953966	0.0239728090526219	0.0108883408788847	0.808950098299159	0.975124465968865	0.241780695046057	4647	0.00354752961563065
Job coding: aircraft engineer, aircraft fitter, aircraft ground engineer	22601#52232640	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55384/35(55419)	-0.0407359318696557	-0.371313924705295	0.290827971590493	0.16891685294186	0.809385818211681	0.975124465968865	-0.241218441993338	55419	-0.0010246812143758
Type of cancer: ICD10: C10.9 Oropharynx, unspecified	40006#C109	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271857/22(271879)	0.0512800665356397	-0.365554637458447	0.468261088026403	0.212712001868882	0.809508992269814	0.975124465968865	0.241059511998922	271879	0.00046231500803729
Date L41 first reported (parapsoriasis)	131744	First occurrences	Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders	DATE	LOGISTIC-BINARY	271799/80(271879)	-0.0269607716018691	-0.246305102601351	0.192272184201381	0.111884016814129	0.809579761415973	0.975124465968865	-0.240968202181633	271879	-0.000462139889911703
Job coding: other assembler, routine operative	22601#81392760	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55408/11(55419)	-0.0726854329802752	-0.662842633759	0.519333517445581	0.301581090399986	0.80959006791979	0.975124465968865	-0.240954904393412	55419	-0.00102356172391469
Job code - historical: Chemical engineers	22617#2125	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55288/131(55419)	-0.0210465003783716	-0.192943956928857	0.151115979733696	0.0877720048369393	0.810478390342104	0.975124465968865	-0.239808921578406	55419	-0.00101869366394098
Date G90 first reported (disorders of autonomic nervous system)	131108	First occurrences	Health-related outcomes > First occurrences > Nervous system disorders	DATE	LOGISTIC-BINARY	271385/494(271879)	-0.0107936426896289	-0.0990949280704983	0.0774888730416977	0.0450477158011746	0.810634599273919	0.975124465968865	-0.23960743640905	271879	-0.000459530151342586
Treatment/medication code: gemfibrozil	20003#1140861856	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271829/13(271842)	-0.0664131873554129	-0.610644825867149	0.476975383482733	0.27745923341676	0.810759258507664	0.975124465968865	-0.239446652410424	271842	-0.000459253043616014
Treatment/medication code: pred forte 1% eye drops	20003#1140883030	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271800/42(271842)	-0.036976398169025	-0.340004421973286	0.265690365668821	0.154516815722062	0.810871388605433	0.975124465968865	-0.239302033630554	271842	-0.000458975668258475
Job code - historical: Metal working production and maintenance fitters	22617#5223	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54734/685(55419)	-0.00925375830246652	-0.085242543440428	0.0667954837928171	0.0387859237293393	0.811416829923898	0.975124465968865	-0.238598626942699	55419	-0.00101355241148463
avMSE	20261	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Visual acuity	CONTINUOUS	LINEAR	58433	0.000963975133241022	-0.00695942186276325	0.00888737212924529	0.00404262377191776	0.811526890894435	0.975124465968865	0.238456705516608	58433	0.00098647860069737
PCT responsible for patient data: WARWICKSHIRE PCT	41229#5PM	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	271512/367(271879)	-0.0124408341298798	-0.114912077058061	0.0900091795762598	0.0522767913723705	0.811884349182376	0.975124465968865	-0.237995803297991	271879	-0.000456439287954883
Treatment speciality of consultant (recoded): Clinical genetics	41246#1210	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	260102/21(260123)	-0.0518989980391853	-0.479340525401186	0.375533208589501	0.218084041526738	0.811907215739798	0.975124465968865	-0.237966321168075	260123	-0.000466581743852501
Treatment/medication code: fentanyl product	20003#1141157470	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271791/51(271842)	-0.0332498864718567	-0.308065791045732	0.241305332136391	0.140148269946665	0.812466193912623	0.975124465968865	-0.237245688086708	271842	-0.000455031646723968
Date L26 first reported (exfoliative dermatitis)	131732	First occurrences	Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders	DATE	LOGISTIC-BINARY	271867/12(271879)	-0.0683816293221208	-0.632690762261513	0.497516949085915	0.288323591724736	0.812529259661554	0.975124465968865	-0.237164391642055	271879	-0.000454844768806535
Type of cancer: ICD9: 1540 Malignant neoplasm of rectosigmoid junction	40013#1540	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271860/19(271879)	0.0543328593294466	-0.39536324812647	0.503082252251795	0.229199492303198	0.812618997935001	0.975124465968865	0.23704871502976	271879	0.000454622918929601
Job coding: precision instrument maker or repairer	22601#52242953	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55388/31(55419)	-0.0426677403318798	-0.395284714133711	0.310869793583611	0.180144766252691	0.812702474531878	0.975124465968865	-0.236941112843775	55419	-0.00100651139986742
Ingredients in homemade soup: Pasta	20109#3	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday	CAT-MUL	LOGISTIC-BINARY	108331/341(108672)	-0.0128367750409138	-0.119260394379158	0.0935900228108737	0.0542995735811904	0.813100596828979	0.975124465968865	-0.236427966853593	108672	-0.000717205980517843
Treatment/medication code: vitamin k product	20003#1140871138	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271784/58(271842)	0.0310320234509438	-0.226567264008922	0.288274715024776	0.131339652946357	0.813227491056989	0.975124465968865	0.236264424008604	271842	0.000453149605701205
Job coding: bookmaker	22601#62113194	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55401/18(55419)	-0.0556674880576174	-0.517498528312917	0.40654973160908	0.235730928530007	0.813255866006027	0.975124465968865	-0.236227854889216	55419	-0.001003481526623
Treatment/medication code: cardioplen xl 5mg m/r tablet	20003#1141199858	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271683/159(271842)	-0.0187417064780868	-0.17440010469668	0.1368615928423	0.0794049533547996	0.813411386776665	0.975124465968865	-0.236027428151569	271842	-0.000452695053317371
Fraction acceleration <= 700 milli-gravities	90145	Physical activity	Additional exposures > Physical activity measurement > Acceleration intensity distribution	CONTINUOUS	ORDERED-LOGISTIC	48837	0.00246714666183754	-0.0180215435940751	0.0229558369177502	0.0104536054833277	0.813432760899217	0.975124465968865	0.235999883082476	48837	0.00106793776399338
Treatment/medication code: etoricoxib	20003#1141180140	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271584/258(271842)	0.0147022993081939	-0.107449467738404	0.136798233073759	0.0623092318886362	0.813466352377867	0.975124465968865	0.235956593732732	271842	0.000452559194596651
Intake of artificial sweetener added to coffee	100380	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Hot/cold beverages yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	-0.00255347105661146	-0.0238012148037148	0.0186942726904919	0.0108408847890588	0.813515595292072	0.975124465968865	-0.235893135171942	108672	-0.000715583565500217
Histology of cancer tumour: Basal cell carcinoma, nodular	40011#8097	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	270976/903(271879)	-0.0079156939367336	-0.0738876216338616	0.0580322478744063	0.0336536463294313	0.814027314097183	0.975124465968865	-0.235233747455156	271879	-0.000451142091421887
PCT responsible for patient data: SHEFFIELD PCT	41229#5N4	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	264761/7118(271879)	0.00284283444647603	-0.0208457508118377	0.0265297797532986	0.0120858166116389	0.814036280404222	0.975124465968865	0.235222194614606	271879	0.00045111993485786
Date L24 first reported (irritant contact dermatitis)	131728	First occurrences	Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders	DATE	LOGISTIC-BINARY	270908/971(271879)	0.00756180567622462	-0.0554928291724718	0.0706019293791667	0.0321676213303555	0.814149878562797	0.975124465968865	0.235075829222799	271879	0.000450839228640062
Behavioural and miscellaneous addictions: Something else not mentioned	20552#1	Mental health	Online follow-up > Mental health > Addictions	CAT-MUL	LOGISTIC-BINARY	73395/296(73691)	0.0137019512584871	-0.100524689524614	0.128019422823807	0.0583031408105322	0.814184854915988	0.975124465968865	0.235030765002552	73691	0.000865811240742484
Date H44 first reported (disorders of globe)	131192	First occurrences	Health-related outcomes > First occurrences > Eye and adnexa disorders	DATE	LOGISTIC-BINARY	270635/1244(271879)	0.00667528778423543	-0.0490759483996185	0.0624174970386749	0.028442728110756	0.814444997008444	0.975124465968865	0.23469560779219	271879	0.000450110022654497
Illnesses of adopted mother: Lung cancer	20113#3	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Family history	CAT-MUL	LOGISTIC-BINARY	2018/107(2125)	0.0231745062992105	-0.170581480212428	0.217061963719237	0.0988904507912766	0.814586327849237	0.975124465968865	0.23451353354841	2125	0.00508964261701711
Greenspace percentage, buffer 300m	24503	Lifestyle and environment	Additional exposures > Local environment > Greenspace and coastal proximity	CONTINUOUS	LINEAR	234940	-0.000481253278149162	-0.00450616488594122	0.00354365832964289	0.00205356406522775	0.814712335080356	0.975124465968865	-0.234351207019538	234940	-0.000483493355689922
PCT responsible for patient data: DORSET PCT	41229#5QM	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	271494/385(271879)	-0.0119647596331154	-0.112056682595575	0.0881050752838536	0.0510626112158894	0.81472178895562	0.975124465968865	-0.234339028485364	271879	-0.000449426158610597
PCT responsible for patient data: SUFFOLK PCT	41229#5PT	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	271702/177(271879)	-0.0176397811316325	-0.165234723607553	0.129885867562392	0.0752872485152326	0.814747421319204	0.975124465968865	-0.23430600890831	271879	-0.000449362832160993
Peach/nectarine intake	104550	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	-0.00229166701473501	-0.0214754128615817	0.0168920788321116	0.0097878052852836	0.814765746039494	0.975124465968865	-0.234282403184335	108672	-0.000710697400611436
Cancer code, self-reported: multiple myeloma	20001#1050	Medical history and conditions	UK Biobank Assessment Centre > Verbal interview > Medical conditions	CAT-MUL	LOGISTIC-BINARY	271733/109(271842)	0.0224344868518236	-0.165371485865284	0.21015678777105	0.0957997893324707	0.814846523981224	0.975124465968865	0.234178347392287	271842	0.000449148560649404
Fruitcake intake	102180	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	0.00236025905755974	-0.0174326677488816	0.022153185864001	0.0100986176085711	0.815146795603693	0.975124465968865	0.233791568453563	108672	0.000709208450579733
Treatment/medication code: alprostadil	20003#1140869100	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271809/33(271842)	0.0408141061903525	-0.301410864119447	0.382993931241266	0.1745962682884	0.815154831595937	0.975124465968865	0.233781217797833	271842	0.000448386875584006
Date B47 first reported (mycetoma)	130250	First occurrences	Health-related outcomes > First occurrences > Certain infectious and parasitic diseases	DATE	LOGISTIC-BINARY	271862/17(271879)	-0.0565792359609947	-0.531903724920666	0.418174335161987	0.24237130569152	0.815409096580174	0.975124465968865	-0.23345372800524	271879	-0.000447728289004069
Job coding: insurance underwriter, insurance inspector, insurance account handler	22601#35333259	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55173/246(55419)	0.0149357635993141	-0.110463073017559	0.140388330329101	0.0639938808379501	0.815442635021072	0.975124465968865	0.233410532825759	55419	0.000991513726083861
Treatment speciality of consultant (recoded): Anaesthetics	41246#1080	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	257350/3112(260462)	-0.00421648496472213	-0.0396284322937877	0.0311924426777372	0.0180668817208252	0.815461513875323	0.975124465968865	-0.233386218365967	260462	-0.000457303624495443
Worked with materials containing asbestos	22612#1	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	42599/4854(47453)	-0.00366464660027557	-0.0344718942759788	0.0271440601560947	0.0157186445562501	0.815647073115278	0.975124465968865	-0.233147240192749	47453	-0.0010703044856776
Heel bone mineral density (BMD) T-score, manual entry (right)	4143	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel	CONTINUOUS	LINEAR	794	-0.0084354853640366	-0.0794813397242171	0.0626103689961439	0.0362485509532732	0.815764802316185	0.975124465968865	-0.232995625925554	794	-0.00827885533051308
Treatment/medication code: beclazone 50 inhaler	20003#1140862476	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271039/803(271842)	-0.00823741424485474	-0.0775683538815621	0.0610772712121292	0.0353694318332659	0.815824535258294	0.975124465968865	-0.23291870257064	271842	-0.000446732592001332
MC VP1 antigen for Merkel Cell Polyomavirus	23028	Blood and urine assays	Biological samples > Assay results > Blood assays > Infectious Diseases > Infectious Disease Antigens	INTEGER	LINEAR	5301	-0.00318757861482445	-0.0300491194321622	0.0236739622025133	0.0137051195987366	0.816052824359806	0.975124465968865	-0.232624727342278	5301	-0.00319563154693295
HPV 16 Definition I seropositivity for Human Papillomavirus type-16	23068	Blood and urine assays	Biological samples > Assay results > Blood assays > Infectious Diseases	CAT-SIN	LOGISTIC-BINARY	5084/217(5301)	0.0163051653362072	-0.12120449987265	0.153742641207179	0.0701408656609451	0.816146327729168	0.975124465968865	0.232504325846725	5301	0.00319397757447803
Difficulty stopping worrying during worst period of anxiety	20541	Mental health	Online follow-up > Mental health > Anxiety	CAT-SIN	LOGISTIC-BINARY	1282/21085(22367)	-0.00669939358926887	-0.0632072297087093	0.0497847323427439	0.0288250097814856	0.816192683467199	0.975124465968865	-0.232444636197404	22367	-0.00155429894839987
Job coding: veterinary nurse or assistant, animal technician	22601#61312483	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55402/17(55419)	-0.0564989481670331	-0.532997141786964	0.420410828775221	0.243220788260026	0.816243601307722	0.975124465968865	-0.232379073142393	55419	-0.000987132152455582
Date H92 first reported (otalgia and effusion of ear)	131262	First occurrences	Health-related outcomes > First occurrences > Ear and mastoid process disorders	DATE	LOGISTIC-BINARY	262934/8945(271879)	0.00250153439847228	-0.0185987897287662	0.0236007546864618	0.0107653877183695	0.816250612604085	0.975124465968865	0.232370045304209	271879	0.000445649952928157
Date K36 first reported (other appendicitis)	131606	First occurrences	Health-related outcomes > First occurrences > Digestive system disorders	DATE	LOGISTIC-BINARY	271760/119(271879)	-0.0213155439374232	-0.201159197995941	0.158421802788732	0.0917315327273874	0.816251446515257	0.975124465968865	-0.232368971550385	271879	-0.00044564789363413
Date A05 first reported (other bacterial foodborne intoxications)	130010	First occurrences	Health-related outcomes > First occurrences > Certain infectious and parasitic diseases	DATE	LOGISTIC-BINARY	271652/227(271879)	-0.0154249395402901	-0.14562424118587	0.114726392385775	0.0664171983835564	0.816349236081288	0.975124465968865	-0.232243058413411	271879	-0.000445406411680822
Recent inability to stop or control worrying	20509	Mental health	Online follow-up > Mental health > Anxiety	CAT-SIN	ORDERED-LOGISTIC	73629	0.00198863330349441	-0.0147993072296356	0.0187765738366244	0.00856543317405378	0.816391295009052	0.975124465968865	0.232188904775096	73629	0.000855702402704942
Worried most days during period of worst anxiety	20538	Mental health	Online follow-up > Mental health > Anxiety	CAT-SIN	LOGISTIC-BINARY	2528/19655(22183)	0.00493462057502463	-0.0367295472731271	0.0465889993620478	0.0212551218523353	0.816404115957751	0.975124465968865	0.232172397095045	22183	0.00155890444978188
Treatment/medication code: tiotropium	20003#1141182628	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271050/792(271842)	0.00828345173967948	-0.0616962477115086	0.0782409179240502	0.0356989125155782	0.81650102211309	0.975124465968865	0.232047627110122	271842	0.0004450618900921
Treatment/medication code: trimethoprim	20003#1140873966	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271556/286(271842)	-0.0137313706356582	-0.129800176605852	0.102282617945529	0.0592058824503972	0.816596081477718	0.975124465968865	-0.231925238441033	271842	-0.000444827151550327
Treatment/medication code: norgeston tablet	20003#1140869370	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271763/79(271842)	0.0260856618863412	-0.194768698797519	0.246681090867003	0.112616811621699	0.816814159586799	0.975124465968865	0.231644476601731	271842	0.000444288657053511
Treatment/medication code: cocois scalp ointment	20003#1140864346	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271828/14(271842)	-0.0619074403116714	-0.585849349549857	0.461830691937262	0.267270227859054	0.816850357546783	0.975124465968865	-0.231597875774134	271842	-0.000444199277780028
Date H52 first reported (disorders of refraction and accommodation)	131208	First occurrences	Health-related outcomes > First occurrences > Eye and adnexa disorders	DATE	LOGISTIC-BINARY	263297/8582(271879)	-0.00254982501297855	-0.0241548124738787	0.0190534976120478	0.0110227306284065	0.817062112646565	0.975124465968865	-0.231325274824407	271879	-0.000443646244478184
Date G46 first reported (vascular syndromes of brain in cerebrovascular diseases)	131058	First occurrences	Health-related outcomes > First occurrences > Nervous system disorders	DATE	LOGISTIC-BINARY	271703/176(271879)	0.0174617602621341	-0.130552115458672	0.165440455358125	0.0755096963902267	0.817101439651782	0.975124465968865	0.231274649464862	271879	0.000443549152855855
Job coding: machine operator, processor, paint maker, foreman	22601#81142763	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55357/62(55419)	0.029507905820063	-0.220379741827622	0.280070312088239	0.12766817601327	0.817182428837939	0.975124465968865	0.23117039455861	55419	0.000981997764395847
Job coding: inspector of weights and measures, trading standards officer, hotel/pub inspector, planning inspector	22601#35653463	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55405/14(55419)	-0.0619306567261573	-0.587513437637599	0.463717554738542	0.268176099323283	0.817195875849615	0.975124465968865	-0.231153084874349	55419	-0.000981924233981672
Treatment/medication code: gtn 400micrograms spray	20003#1140851812	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271147/695(271842)	0.00876601435205664	-0.0657366781552225	0.0832510890273047	0.0380077818668414	0.817590163591199	0.975124465968865	0.230645568201316	271842	0.000442372774614987
Date F65 first reported (disorders of sexual preference)	130942	First occurrences	Health-related outcomes > First occurrences > Mental and behavioural disorders	DATE	LOGISTIC-BINARY	271862/17(271879)	-0.0560960221702157	-0.533000254614672	0.420548133030316	0.24325660960264	0.817640355118533	0.975124465968865	-0.230580967270043	271879	-0.000442218777519365
PCT responsible for patient data: NORTH TYNESIDE PCT	41229#5D8	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	268649/3230(271879)	-0.00409771687850616	-0.0389392704168115	0.0307381662985631	0.0177751829281	0.817678587066778	0.975124465968865	-0.230531760019632	271879	-0.0004421244056112
Fraction acceleration <= 14 milli-gravities	90105	Physical activity	Additional exposures > Physical activity measurement > Acceleration intensity distribution	CONTINUOUS	LINEAR	48837	0.00102554617144371	-0.00769756307366186	0.00974865541654927	0.00445064772307672	0.817757073551315	0.975124465968865	0.230430744052447	48837	0.00104273653397342
Job coding: public relations manager, media director, publicity manager	22601#11343163	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55369/50(55419)	0.0326308918359386	-0.245318562655482	0.310028957212077	0.14167288895308	0.817802411106538	0.975124465968865	0.230372393459717	55419	0.000978607907555276
Treatment speciality of consultant (recoded): Neurology	41246#1810	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	253135/7430(260565)	-0.00270807672172232	-0.0257896520494094	0.0203721853278028	0.0117761953131106	0.818119521177607	0.975124465968865	-0.229964286607605	260565	-0.000450509525891019
Degree bothered by menstrual cramps or other problems with period in the last 3 months	21050	Digestive health	Online follow-up > Digestive health	CAT-SIN	ORDERED-LOGISTIC	14077	-0.00664402209174727	-0.0633757483806034	0.0500877041971089	0.0289452901871406	0.818428810233542	0.975124465968865	-0.229566281954052	14077	-0.00193500942916248
Histology of cancer tumour: Pheochromocytoma, malignant	40011#8700	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271866/13(271879)	-0.0637068504316348	-0.608492963737069	0.479954561434407	0.277670287249412	0.818508265869032	0.975124465968865	-0.229464041362195	271879	-0.000440076686090458
Date M86 first reported (osteomyelitis)	131974	First occurrences	Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders	DATE	LOGISTIC-BINARY	270156/1723(271879)	0.00553525818437118	-0.0418558279827202	0.052923892786148	0.0241789444899188	0.818923575215288	0.975124465968865	0.228929675564371	271879	0.000439051854998466
Date N26 first reported (unspecified contracted kidney)	132046	First occurrences	Health-related outcomes > First occurrences > Genitourinary system disorders	DATE	LOGISTIC-BINARY	271561/318(271879)	-0.0128507667619823	-0.122917151715737	0.0971929129374407	0.0561515584953035	0.818978556371117	0.975124465968865	-0.228858937900441	271879	-0.000438916191081126
Histology of cancer tumour: Multifocal superficial basal cell carcinoma	40011#8091	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271573/306(271879)	-0.0130812720647762	-0.125259602325126	0.0990446014945354	0.0572215116167808	0.81917350205158	0.975124465968865	-0.228608133882688	271879	-0.000438435187699664
CagA antigen for Helicobacter pylori	23039	Blood and urine assays	Biological samples > Assay results > Blood assays > Infectious Diseases > Infectious Disease Antigens	INTEGER	LINEAR	2697	0.00444468424765603	-0.0337257327702702	0.0426151012655822	0.0194750604189718	0.819409088350621	0.975124465968865	0.228305063561524	2697	0.00439776439949602
